COHORTE,AGE_PRET_BIN,AGE_MOIS,ER_obs,ER_moyen_age,ER_moyen_coh,EAD_sum
2016,60-120,84.0,0.0357,0.1222,0.104,12815.67
2016,60-120,84.0,0.0426,0.1222,0.104,12032.63
2016,60-120,85.0,0.0578,0.1222,0.104,10950.84
2016,60-120,85.0,0.3511,0.1222,0.104,113938.49
2016,60-120,86.0,0.0255,0.1222,0.104,47937.42
2016,60-120,86.0,0.1916,0.1222,0.104,1044.1
2016,60-120,88.0,0.1006,0.1222,0.104,14904.05
2016,60-120,89.0,0.0269,0.1222,0.104,45501.15
2016,60-120,90.0,0.0547,0.1222,0.104,44681.5
2016,60-120,92.0,0.2109,0.1222,0.104,9481.58
2017,12-36,13.0,0.0259,0.1754,0.1212,11043.93
2017,12-36,13.0,0.272,0.1754,0.1212,7353.97
2017,12-36,13.0,0.4643,0.1754,0.1212,2153.75
2017,12-36,13.0,0.3671,0.1754,0.1212,12020.8
2017,12-36,13.0,0.0245,0.1754,0.1212,8059.82
2017,12-36,14.0,0.6523,0.1754,0.1212,14563.66
2017,12-36,14.0,0.4229,0.1754,0.1212,7384.64
2017,12-36,14.0,0.1288,0.1754,0.1212,9229.05
2017,12-36,14.0,0.3188,0.1754,0.1212,1568.4
2017,12-36,14.0,0.5917,0.1754,0.1212,13519.59
2017,12-36,15.0,0.0577,0.1754,0.1212,10799.54
2017,12-36,15.0,0.6544,0.1754,0.1212,1528.1
2017,12-36,15.0,0.1615,0.1754,0.1212,16597.76
2017,12-36,15.0,0.0148,0.1754,0.1212,39485.45
2017,12-36,15.0,0.4905,0.1754,0.1212,8154.63
2017,12-36,15.0,0.4897,0.1754,0.1212,10797.07
2017,12-36,15.0,0.0995,0.1754,0.1212,7354.02
2017,12-36,16.0,0.1251,0.1754,0.1212,7148.01
2017,12-36,16.0,0.1057,0.1754,0.1212,29407.85
2017,12-36,16.0,0.0261,0.1754,0.1212,24379.63
2017,12-36,16.0,0.349,0.1754,0.1212,8532.86
2017,12-36,16.0,0.0327,0.1754,0.1212,7953.45
2017,12-36,16.0,0.0763,0.1754,0.1212,17296.13
2017,12-36,16.0,0.0197,0.1754,0.1212,66074.29
2017,12-36,16.0,0.0,0.1754,0.1212,11575.01
2017,12-36,16.0,0.2899,0.1754,0.1212,40246.15
2017,12-36,16.0,0.0573,0.1754,0.1212,3794.98
2017,12-36,17.0,0.0341,0.1754,0.1212,65047.27
2017,12-36,17.0,0.3364,0.1754,0.1212,2032.24
2017,12-36,17.0,0.1889,0.1754,0.1212,18135.08
2017,12-36,17.0,0.0297,0.1754,0.1212,3693.3
2017,12-36,17.0,0.044,0.1754,0.1212,11372.91
2017,12-36,17.0,0.098,0.1754,0.1212,10418.41
2017,12-36,17.0,0.3173,0.1754,0.1212,5279.4
2017,12-36,17.0,0.3999,0.1754,0.1212,17641.01
2017,12-36,17.0,0.6568,0.1754,0.1212,6394.92
2017,12-36,18.0,0.0552,0.1754,0.1212,5242.17
2017,12-36,18.0,0.0988,0.1754,0.1212,7390.44
2017,12-36,18.0,0.0898,0.1754,0.1212,16921.94
2017,12-36,18.0,0.0525,0.1754,0.1212,3806.78
2017,12-36,18.0,0.2826,0.1754,0.1212,1017.93
2017,12-36,18.0,0.3003,0.1754,0.1212,92003.16
2017,12-36,18.0,0.0,0.1754,0.1212,2512.14
2017,12-36,18.0,0.5691,0.1754,0.1212,4393.25
2017,12-36,18.0,0.0406,0.1754,0.1212,3141.8
2017,12-36,19.0,0.2028,0.1754,0.1212,21022.2
2017,12-36,19.0,0.4623,0.1754,0.1212,21632.16
2017,12-36,19.0,0.0,0.1754,0.1212,3668.55
2017,12-36,19.0,0.0516,0.1754,0.1212,43091.52
2017,12-36,19.0,0.0368,0.1754,0.1212,9909.01
2017,12-36,19.0,0.0852,0.1754,0.1212,7499.9
2017,12-36,19.0,0.0515,0.1754,0.1212,64909.31
2017,12-36,19.0,0.1109,0.1754,0.1212,30316.0
2017,12-36,19.0,0.0582,0.1754,0.1212,7204.87
2017,12-36,19.0,0.032,0.1754,0.1212,88991.87
2017,12-36,20.0,0.373,0.1754,0.1212,34286.13
2017,12-36,20.0,0.4651,0.1754,0.1212,8601.04
2017,12-36,20.0,0.4392,0.1754,0.1212,17075.5
2017,12-36,20.0,0.5627,0.1754,0.1212,1138.16
2017,12-36,20.0,0.4053,0.1754,0.1212,6353.72
2017,12-36,20.0,0.5872,0.1754,0.1212,4890.25
2017,12-36,20.0,0.3875,0.1754,0.1212,27142.82
2017,12-36,20.0,0.2522,0.1754,0.1212,40947.25
2017,12-36,20.0,0.9091,0.1754,0.1212,1099.97
2017,12-36,21.0,0.1052,0.1754,0.1212,4751.54
2017,12-36,21.0,0.0117,0.1754,0.1212,63431.78
2017,12-36,21.0,0.3009,0.1754,0.1212,3323.85
2017,12-36,21.0,0.0871,0.1754,0.1212,42863.82
2017,12-36,21.0,0.0676,0.1754,0.1212,2551.96
2017,12-36,21.0,0.0334,0.1754,0.1212,21501.21
2017,12-36,21.0,0.0469,0.1754,0.1212,42612.82
2017,12-36,21.0,0.0438,0.1754,0.1212,15323.21
2017,12-36,21.0,0.6009,0.1754,0.1212,12148.44
2017,12-36,22.0,0.0723,0.1754,0.1212,17010.01
2017,12-36,22.0,0.1076,0.1754,0.1212,8444.88
2017,12-36,22.0,0.4817,0.1754,0.1212,11417.5
2017,12-36,22.0,0.1327,0.1754,0.1212,75609.5
2017,12-36,22.0,0.0885,0.1754,0.1212,27394.78
2017,12-36,22.0,0.0431,0.1754,0.1212,86291.71
2017,12-36,22.0,0.0105,0.1754,0.1212,47793.41
2017,12-36,22.0,0.1899,0.1754,0.1212,30788.97
2017,12-36,22.0,0.053,0.1754,0.1212,14660.93
2017,12-36,22.0,0.0327,0.1754,0.1212,56343.84
2017,12-36,22.0,0.0324,0.1754,0.1212,10156.52
2017,12-36,22.0,0.0248,0.1754,0.1212,26879.55
2017,12-36,22.0,0.1833,0.1754,0.1212,123092.44
2017,12-36,22.0,0.0718,0.1754,0.1212,2742.37
2017,12-36,22.0,0.1808,0.1754,0.1212,1853.42
2017,12-36,23.0,0.0251,0.1754,0.1212,25713.33
2017,12-36,23.0,0.0207,0.1754,0.1212,79913.39
2017,12-36,23.0,0.2166,0.1754,0.1212,2242.97
2017,12-36,23.0,0.0467,0.1754,0.1212,31045.53
2017,12-36,23.0,0.0328,0.1754,0.1212,18552.52
2017,12-36,23.0,0.2876,0.1754,0.1212,181582.14
2017,12-36,23.0,0.1064,0.1754,0.1212,12966.48
2017,12-36,23.0,0.1214,0.1754,0.1212,1976.49
2017,12-36,23.0,0.1663,0.1754,0.1212,1048.74
2017,12-36,23.0,0.0315,0.1754,0.1212,1906.44
2017,12-36,23.0,0.2399,0.1754,0.1212,6252.65
2017,12-36,23.0,0.0771,0.1754,0.1212,63510.43
2017,12-36,23.0,0.0846,0.1754,0.1212,5020.1
2017,12-36,23.0,0.1601,0.1754,0.1212,1819.84
2017,12-36,24.0,0.0287,0.1754,0.1212,6503.6
2017,12-36,24.0,0.0766,0.1754,0.1212,4356.5
2017,12-36,24.0,0.0669,0.1754,0.1212,85484.69
2017,12-36,24.0,0.0107,0.1754,0.1212,47169.19
2017,12-36,24.0,0.1843,0.1754,0.1212,5785.69
2017,12-36,24.0,0.0,0.1754,0.1212,8460.54
2017,12-36,24.0,0.0926,0.1754,0.1212,5542.92
2017,12-36,24.0,0.1136,0.1754,0.1212,2166.53
2017,12-36,24.0,0.1521,0.1754,0.1212,1728.87
2017,12-36,24.0,0.2455,0.1754,0.1212,125243.78
2017,12-36,25.0,0.1033,0.1754,0.1212,4961.66
2017,12-36,25.0,0.123,0.1754,0.1212,5789.44
2017,12-36,25.0,0.0,0.1754,0.1212,2064.58
2017,12-36,25.0,0.3223,0.1754,0.1212,6159.17
2017,12-36,25.0,0.4242,0.1754,0.1212,7072.71
2017,12-36,25.0,0.0106,0.1754,0.1212,54231.35
2017,12-36,25.0,0.0359,0.1754,0.1212,3396.13
2017,12-36,25.0,0.0235,0.1754,0.1212,8505.91
2017,12-36,25.0,0.1996,0.1754,0.1212,30337.78
2017,12-36,25.0,0.0067,0.1754,0.1212,133763.67
2017,12-36,25.0,0.0812,0.1754,0.1212,23880.88
2017,12-36,25.0,0.1196,0.1754,0.1212,43868.31
2017,12-36,25.0,0.1209,0.1754,0.1212,8388.11
2017,12-36,25.0,0.1872,0.1754,0.1212,10147.63
2017,12-36,25.0,0.0136,0.1754,0.1212,24270.31
2017,12-36,26.0,0.0701,0.1754,0.1212,41348.72
2017,12-36,26.0,0.2011,0.1754,0.1212,3142.54
2017,12-36,26.0,0.1981,0.1754,0.1212,54621.67
2017,12-36,26.0,0.8866,0.1754,0.1212,3383.61
2017,12-36,26.0,0.0498,0.1754,0.1212,12363.38
2017,12-36,26.0,0.0509,0.1754,0.1212,32526.12
2017,12-36,26.0,0.064,0.1754,0.1212,3233.83
2017,12-36,26.0,0.207,0.1754,0.1212,2061.97
2017,12-36,26.0,0.9857,0.1754,0.1212,4565.34
2017,12-36,26.0,0.824,0.1754,0.1212,4975.77
2017,12-36,26.0,0.4677,0.1754,0.1212,3496.28
2017,12-36,26.0,0.1645,0.1754,0.1212,8670.99
2017,12-36,26.0,0.0769,0.1754,0.1212,93953.88
2017,12-36,26.0,0.027,0.1754,0.1212,6046.03
2017,12-36,26.0,0.8818,0.1754,0.1212,4536.13
2017,12-36,27.0,0.0752,0.1754,0.1212,6914.16
2017,12-36,27.0,0.0163,0.1754,0.1212,60166.07
2017,12-36,27.0,0.0,0.1754,0.1212,3747.2
2017,12-36,27.0,0.1146,0.1754,0.1212,8878.92
2017,12-36,27.0,0.1878,0.1754,0.1212,6976.71
2017,12-36,27.0,0.0338,0.1754,0.1212,54894.93
2017,12-36,27.0,0.0378,0.1754,0.1212,9533.02
2017,12-36,27.0,0.1822,0.1754,0.1212,1340.44
2017,12-36,27.0,0.5586,0.1754,0.1212,10808.67
2017,12-36,27.0,0.0292,0.1754,0.1212,10975.67
2017,12-36,27.0,0.0488,0.1754,0.1212,59283.83
2017,12-36,27.0,0.1354,0.1754,0.1212,7579.82
2017,12-36,27.0,0.0626,0.1754,0.1212,8938.3
2017,12-36,28.0,0.1495,0.1754,0.1212,2874.85
2017,12-36,28.0,0.0749,0.1754,0.1212,16167.22
2017,12-36,28.0,0.0111,0.1754,0.1212,73245.15
2017,12-36,28.0,0.0183,0.1754,0.1212,51004.06
2017,12-36,28.0,0.3957,0.1754,0.1212,29091.46
2017,12-36,28.0,0.0496,0.1754,0.1212,1719.41
2017,12-36,28.0,0.3642,0.1754,0.1212,42269.31
2017,12-36,28.0,0.0109,0.1754,0.1212,45905.8
2017,12-36,28.0,0.0241,0.1754,0.1212,134251.33
2017,12-36,28.0,0.0335,0.1754,0.1212,212746.25
2017,12-36,28.0,0.1581,0.1754,0.1212,8759.4
2017,12-36,28.0,0.044,0.1754,0.1212,71804.59
2017,12-36,28.0,0.0495,0.1754,0.1212,15338.76
2017,12-36,28.0,0.0,0.1754,0.1212,2444.31
2017,12-36,28.0,0.6131,0.1754,0.1212,7457.73
2017,12-36,29.0,0.0712,0.1754,0.1212,2202.08
2017,12-36,29.0,0.2425,0.1754,0.1212,16497.06
2017,12-36,29.0,0.4824,0.1754,0.1212,25162.01
2017,12-36,29.0,0.0,0.1754,0.1212,161219.61
2017,12-36,29.0,0.0272,0.1754,0.1212,22088.05
2017,12-36,29.0,0.453,0.1754,0.1212,2207.69
2017,12-36,29.0,0.7875,0.1754,0.1212,1269.82
2017,12-36,29.0,0.0906,0.1754,0.1212,3069.26
2017,12-36,29.0,0.0549,0.1754,0.1212,81738.6
2017,12-36,29.0,0.0257,0.1754,0.1212,8345.35
2017,12-36,29.0,0.0743,0.1754,0.1212,12226.16
2017,12-36,30.0,0.0965,0.1754,0.1212,4623.27
2017,12-36,30.0,0.2256,0.1754,0.1212,1399.11
2017,12-36,30.0,0.4809,0.1754,0.1212,2318.38
2017,12-36,30.0,0.1017,0.1754,0.1212,22872.25
2017,12-36,30.0,0.1569,0.1754,0.1212,5919.56
2017,12-36,30.0,0.4485,0.1754,0.1212,2229.44
2017,12-36,30.0,0.0136,0.1754,0.1212,115139.91
2017,12-36,30.0,0.0428,0.1754,0.1212,10946.96
2017,12-36,30.0,0.3015,0.1754,0.1212,11414.09
2017,12-36,30.0,0.0371,0.1754,0.1212,7681.59
2017,12-36,30.0,0.0793,0.1754,0.1212,13721.98
2017,12-36,30.0,0.0263,0.1754,0.1212,8161.26
2017,12-36,31.0,0.0816,0.1754,0.1212,6146.28
2017,12-36,31.0,0.0569,0.1754,0.1212,5785.1
2017,12-36,31.0,0.916,0.1754,0.1212,1091.72
2017,12-36,31.0,0.0423,0.1754,0.1212,2662.68
2017,12-36,31.0,0.2504,0.1754,0.1212,6390.66
2017,12-36,31.0,0.1189,0.1754,0.1212,4204.52
2017,12-36,31.0,0.0812,0.1754,0.1212,1605.33
2017,12-36,31.0,0.0738,0.1754,0.1212,3095.48
2017,12-36,31.0,0.0323,0.1754,0.1212,8340.53
2017,12-36,31.0,0.3614,0.1754,0.1212,63245.97
2017,12-36,31.0,0.8447,0.1754,0.1212,2889.43
2017,12-36,32.0,0.0421,0.1754,0.1212,15399.15
2017,12-36,32.0,0.0465,0.1754,0.1212,8098.46
2017,12-36,32.0,0.1907,0.1754,0.1212,1048.63
2017,12-36,32.0,0.0261,0.1754,0.1212,22202.39
2017,12-36,32.0,0.1993,0.1754,0.1212,3461.53
2017,12-36,32.0,0.055,0.1754,0.1212,10299.04
2017,12-36,32.0,0.0496,0.1754,0.1212,12846.1
2017,12-36,32.0,0.0182,0.1754,0.1212,32033.87
2017,12-36,32.0,0.4158,0.1754,0.1212,2338.25
2017,12-36,32.0,0.088,0.1754,0.1212,3409.47
2017,12-36,32.0,0.2856,0.1754,0.1212,42134.24
2017,12-36,32.0,0.4445,0.1754,0.1212,1327.43
2017,12-36,33.0,0.0455,0.1754,0.1212,4761.25
2017,12-36,33.0,0.0,0.1754,0.1212,29864.9
2017,12-36,33.0,0.3035,0.1754,0.1212,8895.63
2017,12-36,33.0,0.0819,0.1754,0.1212,4962.75
2017,12-36,33.0,0.0815,0.1754,0.1212,6136.48
2017,12-36,33.0,0.2437,0.1754,0.1212,11493.52
2017,12-36,33.0,0.0,0.1754,0.1212,61989.07
2017,12-36,33.0,0.1817,0.1754,0.1212,63690.87
2017,12-36,33.0,0.2773,0.1754,0.1212,4595.07
2017,12-36,33.0,0.0379,0.1754,0.1212,41319.08
2017,12-36,33.0,0.1363,0.1754,0.1212,5663.12
2017,12-36,33.0,0.1909,0.1754,0.1212,11524.16
2017,12-36,33.0,0.6252,0.1754,0.1212,6493.96
2017,12-36,33.0,0.1319,0.1754,0.1212,2274.22
2017,12-36,34.0,0.0268,0.1754,0.1212,6435.25
2017,12-36,34.0,0.0358,0.1754,0.1212,86414.43
2017,12-36,34.0,0.0,0.1754,0.1212,6165.22
2017,12-36,34.0,0.0,0.1754,0.1212,16335.56
2017,12-36,34.0,0.1063,0.1754,0.1212,10345.37
2017,12-36,34.0,0.1465,0.1754,0.1212,1365.62
2017,12-36,34.0,0.0363,0.1754,0.1212,9927.98
2017,12-36,34.0,0.0633,0.1754,0.1212,5841.62
2017,12-36,35.0,0.2577,0.1754,0.1212,1301.81
2017,12-36,35.0,0.0478,0.1754,0.1212,10352.4
2017,12-36,35.0,0.0,0.1754,0.1212,133212.74
2017,12-36,35.0,0.2146,0.1754,0.1212,6524.56
2017,12-36,35.0,0.9087,0.1754,0.1212,1540.69
2017,12-36,35.0,0.0449,0.1754,0.1212,5010.74
2017,12-36,35.0,0.1775,0.1754,0.1212,59747.33
2017,12-36,35.0,0.4087,0.1754,0.1212,4893.33
2017,12-36,35.0,0.0297,0.1754,0.1212,80019.28
2017,12-36,35.0,0.1589,0.1754,0.1212,6432.2
2017,12-36,35.0,0.057,0.1754,0.1212,42068.77
2017,12-36,36.0,0.1885,0.1754,0.1212,4787.01
2017,12-36,36.0,0.0,0.1754,0.1212,10810.76
2017,12-36,36.0,0.8876,0.1754,0.1212,3788.69
2017,12-36,36.0,0.0489,0.1754,0.1212,4293.63
2017,12-36,36.0,0.132,0.1754,0.1212,10146.8
2017,12-36,36.0,0.7612,0.1754,0.1212,6568.93
2017,12-36,36.0,0.1225,0.1754,0.1212,65312.3
2017,12-36,36.0,0.0565,0.1754,0.1212,71408.58
2017,12-36,36.0,0.0623,0.1754,0.1212,11953.1
2017,12-36,36.0,0.3501,0.1754,0.1212,23248.66
2017,12-36,36.0,0.3743,0.1754,0.1212,33303.74
2017,12-36,36.0,0.0304,0.1754,0.1212,1643.66
2017,12-36,36.0,0.4832,0.1754,0.1212,20693.62
2017,36-60,37.0,0.0375,0.1198,0.1212,24704.19
2017,36-60,37.0,0.2341,0.1198,0.1212,15809.34
2017,36-60,37.0,0.544,0.1198,0.1212,2757.39
2017,36-60,37.0,0.052,0.1198,0.1212,3966.3
2017,36-60,37.0,0.0339,0.1198,0.1212,31980.51
2017,36-60,37.0,0.0638,0.1198,0.1212,5045.48
2017,36-60,37.0,0.7961,0.1198,0.1212,7537.08
2017,36-60,37.0,0.2058,0.1198,0.1212,1214.64
2017,36-60,38.0,0.0291,0.1198,0.1212,22008.68
2017,36-60,38.0,0.1114,0.1198,0.1212,12254.8
2017,36-60,38.0,0.4358,0.1198,0.1212,1376.75
2017,36-60,38.0,0.0495,0.1198,0.1212,112340.32
2017,36-60,38.0,0.0654,0.1198,0.1212,12929.17
2017,36-60,38.0,0.2772,0.1198,0.1212,7005.79
2017,36-60,38.0,0.564,0.1198,0.1212,2305.05
2017,36-60,38.0,0.0376,0.1198,0.1212,9827.63
2017,36-60,38.0,0.0,0.1198,0.1212,2630.08
2017,36-60,39.0,0.225,0.1198,0.1212,44437.57
2017,36-60,39.0,0.5583,0.1198,0.1212,1387.17
2017,36-60,39.0,0.0149,0.1198,0.1212,51943.57
2017,36-60,39.0,0.658,0.1198,0.1212,3799.62
2017,36-60,39.0,0.1476,0.1198,0.1212,7364.81
2017,36-60,39.0,0.0233,0.1198,0.1212,49458.21
2017,36-60,39.0,0.1335,0.1198,0.1212,2995.38
2017,36-60,39.0,0.1442,0.1198,0.1212,33415.52
2017,36-60,39.0,0.4267,0.1198,0.1212,24035.11
2017,36-60,39.0,0.993,0.1198,0.1212,1007.1
2017,36-60,40.0,0.0909,0.1198,0.1212,5974.7
2017,36-60,40.0,0.0,0.1198,0.1212,130917.28
2017,36-60,40.0,0.7035,0.1198,0.1212,114761.31
2017,36-60,40.0,0.1193,0.1198,0.1212,6385.67
2017,36-60,40.0,0.4559,0.1198,0.1212,30706.41
2017,36-60,40.0,0.0,0.1198,0.1212,3765.4
2017,36-60,41.0,0.1943,0.1198,0.1212,1942.06
2017,36-60,41.0,0.0436,0.1198,0.1212,9793.47
2017,36-60,41.0,0.0141,0.1198,0.1212,81068.05
2017,36-60,41.0,0.0135,0.1198,0.1212,54952.04
2017,36-60,41.0,0.671,0.1198,0.1212,6259.68
2017,36-60,41.0,0.0664,0.1198,0.1212,15051.0
2017,36-60,41.0,0.8969,0.1198,0.1212,3345.01
2017,36-60,41.0,0.1116,0.1198,0.1212,7253.67
2017,36-60,42.0,0.5397,0.1198,0.1212,8691.4
2017,36-60,42.0,0.1971,0.1198,0.1212,7609.16
2017,36-60,42.0,0.071,0.1198,0.1212,10301.93
2017,36-60,42.0,0.4907,0.1198,0.1212,1346.39
2017,36-60,42.0,0.0166,0.1198,0.1212,71749.65
2017,36-60,42.0,0.0121,0.1198,0.1212,45727.3
2017,36-60,42.0,0.1216,0.1198,0.1212,13378.2
2017,36-60,42.0,0.0436,0.1198,0.1212,7331.24
2017,36-60,42.0,0.5196,0.1198,0.1212,20224.99
2017,36-60,43.0,0.0217,0.1198,0.1212,74621.49
2017,36-60,43.0,0.5148,0.1198,0.1212,14567.96
2017,36-60,43.0,0.0377,0.1198,0.1212,96334.87
2017,36-60,43.0,0.2553,0.1198,0.1212,13910.3
2017,36-60,43.0,0.2776,0.1198,0.1212,11673.0
2017,36-60,44.0,0.1402,0.1198,0.1212,6163.07
2017,36-60,44.0,0.1354,0.1198,0.1212,90060.39
2017,36-60,44.0,0.5863,0.1198,0.1212,3923.01
2017,36-60,44.0,0.1585,0.1198,0.1212,6313.96
2017,36-60,44.0,0.1284,0.1198,0.1212,3224.1
2017,36-60,44.0,0.2977,0.1198,0.1212,2015.48
2017,36-60,44.0,0.1236,0.1198,0.1212,1679.91
2017,36-60,44.0,0.6267,0.1198,0.1212,4786.92
2017,36-60,44.0,0.0259,0.1198,0.1212,75229.76
2017,36-60,44.0,0.0575,0.1198,0.1212,9228.66
2017,36-60,45.0,0.398,0.1198,0.1212,16333.61
2017,36-60,45.0,0.0681,0.1198,0.1212,2022.1
2017,36-60,45.0,0.3654,0.1198,0.1212,27365.87
2017,36-60,45.0,0.0444,0.1198,0.1212,4985.15
2017,36-60,45.0,0.0783,0.1198,0.1212,27114.24
2017,36-60,45.0,0.0173,0.1198,0.1212,44324.26
2017,36-60,45.0,0.5379,0.1198,0.1212,3829.41
2017,36-60,45.0,0.0534,0.1198,0.1212,9779.85
2017,36-60,45.0,0.07,0.1198,0.1212,12975.62
2017,36-60,46.0,0.0343,0.1198,0.1212,5023.43
2017,36-60,46.0,0.0239,0.1198,0.1212,40160.57
2017,36-60,46.0,0.0156,0.1198,0.1212,71583.76
2017,36-60,46.0,0.0564,0.1198,0.1212,3586.71
2017,36-60,46.0,0.0595,0.1198,0.1212,1281.29
2017,36-60,46.0,0.1768,0.1198,0.1212,19791.9
2017,36-60,47.0,0.0994,0.1198,0.1212,2162.74
2017,36-60,47.0,0.1115,0.1198,0.1212,3629.84
2017,36-60,47.0,0.0648,0.1198,0.1212,6921.43
2017,36-60,47.0,0.2187,0.1198,0.1212,4104.01
2017,36-60,47.0,0.2885,0.1198,0.1212,4322.39
2017,36-60,47.0,0.091,0.1198,0.1212,2415.01
2017,36-60,48.0,0.5752,0.1198,0.1212,8693.15
2017,36-60,48.0,0.118,0.1198,0.1212,25429.66
2017,36-60,48.0,0.0,0.1198,0.1212,6640.47
2017,36-60,48.0,0.2642,0.1198,0.1212,3781.25
2017,36-60,48.0,0.0321,0.1198,0.1212,46761.87
2017,36-60,48.0,0.3481,0.1198,0.1212,2873.03
2017,36-60,49.0,0.0,0.1198,0.1212,63410.47
2017,36-60,49.0,0.3099,0.1198,0.1212,1936.02
2017,36-60,49.0,0.1167,0.1198,0.1212,32945.08
2017,36-60,49.0,0.1561,0.1198,0.1212,1921.55
2017,36-60,49.0,0.1415,0.1198,0.1212,43773.87
2017,36-60,49.0,0.0504,0.1198,0.1212,5252.13
2017,36-60,50.0,0.3514,0.1198,0.1212,4879.88
2017,36-60,50.0,0.2288,0.1198,0.1212,4806.84
2017,36-60,50.0,0.3124,0.1198,0.1212,2716.54
2017,36-60,50.0,0.2184,0.1198,0.1212,2916.51
2017,36-60,50.0,0.2227,0.1198,0.1212,1122.73
2017,36-60,51.0,0.2476,0.1198,0.1212,3542.56
2017,36-60,51.0,0.2135,0.1198,0.1212,13437.9
2017,36-60,51.0,0.2389,0.1198,0.1212,29299.81
2017,36-60,51.0,0.0132,0.1198,0.1212,41785.23
2017,36-60,51.0,0.0839,0.1198,0.1212,13607.35
2017,36-60,51.0,0.4253,0.1198,0.1212,1410.77
2017,36-60,52.0,0.3402,0.1198,0.1212,2819.6
2017,36-60,52.0,0.0184,0.1198,0.1212,39383.73
2017,36-60,52.0,0.42,0.1198,0.1212,1666.57
2017,36-60,53.0,0.0138,0.1198,0.1212,46826.82
2017,36-60,53.0,0.139,0.1198,0.1212,14389.05
2017,36-60,53.0,0.04,0.1198,0.1212,49988.0
2017,36-60,53.0,0.1591,0.1198,0.1212,1108.43
2017,36-60,53.0,0.0373,0.1198,0.1212,3481.27
2017,36-60,53.0,0.8182,0.1198,0.1212,2569.02
2017,36-60,53.0,0.2725,0.1198,0.1212,19521.77
2017,36-60,53.0,0.8183,0.1198,0.1212,3666.35
2017,36-60,54.0,0.2808,0.1198,0.1212,2604.74
2017,36-60,54.0,0.0224,0.1198,0.1212,34532.89
2017,36-60,54.0,0.0397,0.1198,0.1212,7439.65
2017,36-60,54.0,0.0749,0.1198,0.1212,4271.86
2017,36-60,54.0,0.0564,0.1198,0.1212,29737.05
2017,36-60,54.0,0.5441,0.1198,0.1212,1231.42
2017,36-60,54.0,0.0957,0.1198,0.1212,1044.4
2017,36-60,55.0,0.0129,0.1198,0.1212,73270.34
2017,36-60,55.0,0.0765,0.1198,0.1212,16012.57
2017,36-60,55.0,0.0,0.1198,0.1212,32533.78
2017,36-60,55.0,0.3678,0.1198,0.1212,1903.44
2017,36-60,56.0,0.406,0.1198,0.1212,24630.44
2017,36-60,56.0,0.0,0.1198,0.1212,99479.86
2017,36-60,56.0,0.1006,0.1198,0.1212,6196.68
2017,36-60,57.0,0.5772,0.1198,0.1212,17324.41
2017,36-60,57.0,0.0884,0.1198,0.1212,1480.37
2017,36-60,58.0,0.0142,0.1198,0.1212,57379.53
2017,36-60,58.0,0.0207,0.1198,0.1212,33556.07
2017,36-60,58.0,0.2611,0.1198,0.1212,2093.36
2017,36-60,58.0,0.4885,0.1198,0.1212,4298.76
2017,36-60,59.0,0.0,0.1198,0.1212,8868.39
2017,36-60,59.0,0.2415,0.1198,0.1212,1987.86
2017,36-60,59.0,0.1427,0.1198,0.1212,73927.87
2017,36-60,59.0,0.5899,0.1198,0.1212,3729.66
2017,36-60,60.0,0.5538,0.1198,0.1212,18055.61
2017,60-120,61.0,0.051,0.1222,0.1212,31497.34
2017,60-120,61.0,0.0235,0.1222,0.1212,20865.14
2017,60-120,61.0,0.0401,0.1222,0.1212,7980.14
2017,60-120,62.0,0.1304,0.1222,0.1212,5391.58
2017,60-120,62.0,0.6918,0.1222,0.1212,3686.21
2017,60-120,62.0,0.0433,0.1222,0.1212,31652.61
2017,60-120,63.0,0.0707,0.1222,0.1212,21387.34
2017,60-120,64.0,0.1451,0.1222,0.1212,1722.52
2017,60-120,64.0,0.2289,0.1222,0.1212,1835.07
2017,60-120,65.0,0.2129,0.1222,0.1212,1409.12
2017,60-120,66.0,0.234,0.1222,0.1212,2578.43
2017,60-120,67.0,0.0892,0.1222,0.1212,6953.07
2017,60-120,67.0,0.1015,0.1222,0.1212,69869.2
2017,60-120,67.0,0.3357,0.1222,0.1212,22844.98
2017,60-120,68.0,0.2734,0.1222,0.1212,1462.85
2017,60-120,68.0,0.4655,0.1222,0.1212,1510.82
2017,60-120,69.0,0.0144,0.1222,0.1212,65473.56
2017,60-120,69.0,0.1972,0.1222,0.1212,35489.38
2017,60-120,70.0,0.0545,0.1222,0.1212,14671.22
2017,60-120,70.0,0.3884,0.1222,0.1212,23173.72
2017,60-120,71.0,0.0,0.1222,0.1212,21829.52
2017,60-120,71.0,0.1639,0.1222,0.1212,35340.68
2017,60-120,71.0,0.2763,0.1222,0.1212,18096.14
2017,60-120,72.0,0.0261,0.1222,0.1212,26599.73
2017,60-120,72.0,0.3467,0.1222,0.1212,48517.45
2017,60-120,72.0,0.0071,0.1222,0.1212,18951.27
2017,60-120,72.0,0.0269,0.1222,0.1212,15658.13
2017,60-120,72.0,0.6954,0.1222,0.1212,1438.11
2017,60-120,73.0,0.0494,0.1222,0.1212,20260.93
2017,60-120,74.0,0.3062,0.1222,0.1212,32659.97
2017,60-120,74.0,0.0288,0.1222,0.1212,18823.59
2017,60-120,74.0,0.7908,0.1222,0.1212,14162.78
2017,60-120,75.0,0.0,0.1222,0.1212,63962.11
2017,60-120,75.0,0.0922,0.1222,0.1212,1182.06
2017,60-120,76.0,0.0961,0.1222,0.1212,41609.4
