COHORTE,AGE_PRET_BIN,AGE_MOIS,ER_obs,ER_pred,RA_sum,EAD_sum
2018,36-60,47.0,0.22479268494630825,0.3814344557976803,3000.0,13345.630000000001
2018,36-60,48.0,0.09131942926196013,0.380622669475933,5576.21,61062.69
2018,36-60,48.0,0.825284264580022,0.3739782967714899,2700.0,3271.6
2018,36-60,48.0,0.19446564885496187,0.3814344557976803,213.99,1100.3999999999999
2018,36-60,48.0,0.04995047979575667,0.3744646855437505,453.91,9087.2
2018,36-60,48.0,0.04608761832847256,0.3742080840921156,385.74,8369.71
2018,36-60,48.0,0.8191987417107328,0.39214195953012193,10000.0,12207.05
2018,36-60,48.0,0.20716269149083388,0.3814344557976803,5000.0,24135.62
2018,36-60,48.0,0.11348912868721452,0.3814344557976803,120.0,1057.37
2018,36-60,49.0,0.08823892748524939,0.3744646855437505,150.0,1699.93
2018,36-60,49.0,0.35371122661747717,0.3814344557976803,6000.0,16962.99
2018,36-60,49.0,0.0,0.3889257624362472,0.0,2295.86
2018,36-60,49.0,0.01631142698146787,0.3980705651823913,902.5,55329.31
2018,36-60,49.0,0.03361348915016798,0.3742080840921156,2065.0,61433.67
2018,36-60,49.0,0.4693061051807485,0.3814344557976803,20477.36,43633.270000000004
2018,36-60,50.0,0.49790547762412785,0.3744646855437505,3000.0,6025.24
2018,36-60,50.0,0.014360471957055535,0.3889257624362472,818.95,57028.07
2018,36-60,50.0,0.3500335314288606,0.3742080840921156,29046.43,82981.85
2018,36-60,50.0,0.0,0.3814344557976803,0.0,3168.5299999999997
2018,36-60,51.0,0.016305441472551786,0.3739782967714899,312.77,19181.94
2018,36-60,51.0,0.5122509369080813,0.39214195953012193,20164.0,39363.520000000004
2018,36-60,51.0,0.03509365217762082,0.3814344557976803,477.36,13602.46
2018,36-60,52.0,0.011003393054684967,0.380622669475933,85.84,7801.23
2018,36-60,52.0,0.35902517484526014,0.3744646855437505,1000.0,2785.32
2018,36-60,52.0,0.38312904041500534,0.3980705651823913,1500.0,3915.13
2018,36-60,52.0,0.07733151194810199,0.3742080840921156,3508.69,45372.06
2018,36-60,52.0,0.12875358811407359,0.3814344557976803,1132.12,8792.92
2018,36-60,53.0,0.2910383754470713,0.3851306363008118,10000.0,34359.73
2018,36-60,53.0,0.027312756709499696,0.3744646855437505,1059.7,38798.72
2018,36-60,53.0,0.0,0.3814344557976803,0.0,1151.38
2018,36-60,54.0,0.7725349647689054,0.3924734168366414,12183.0,15770.16
2018,36-60,54.0,0.06489001143062509,0.4073831065267262,1300.0,20033.9
2018,36-60,54.0,0.02912030723519862,0.3814344557976803,1089.46,37412.38
2018,36-60,54.0,0.03591760501409766,0.3739782967714899,100.0,2784.15
2018,36-60,54.0,0.07145968256272782,0.3814344557976803,275.63,3857.14
2018,36-60,54.0,0.07375937002858336,0.3744646855437505,453.91,6153.93
2018,36-60,54.0,0.11272686237275471,0.3980705651823913,289.69,2569.84
2018,36-60,54.0,0.011252987382347942,0.39214195953012193,209.86,18649.27
2018,36-60,55.0,0.9698500959902916,0.380622669475933,3900.0,4021.24
2018,36-60,55.0,0.0,0.3877775157114837,0.0,3947.59
2018,36-60,55.0,0.027470332756856702,0.3980705651823913,498.6,18150.49
2018,36-60,55.0,0.3960911787157892,0.3742080840921156,1266.05,3196.36
2018,36-60,55.0,0.06684479024858171,0.39214195953012193,275.95,4128.22
2018,36-60,55.0,0.09095686623276873,0.3814344557976803,900.0,9894.8
2018,36-60,56.0,0.048328591950506365,0.3814344557976803,1283.46,26556.95
2018,36-60,56.0,0.05324739254001278,0.3814344557976803,978.94,18384.75
2018,36-60,56.0,0.2997280080166058,0.3744646855437505,670.0,2235.36
2018,36-60,56.0,0.2883764406392013,0.3742080840921156,290.0,1005.63
2018,36-60,56.0,0.3405647980561823,0.3771717187613513,3434.0,10083.25
2018,36-60,56.0,0.6193245887722494,0.3814344557976803,8200.0,13240.230000000001
2018,36-60,57.0,0.23126936592289984,0.3814344557976803,668.01,2888.45
2018,36-60,57.0,0.048002585739285154,0.3744646855437505,1800.0,37497.98
2018,36-60,58.0,0.04040494918758837,0.380622669475933,1782.91,44126.03
2018,36-60,58.0,0.7633616922201993,0.3744646855437505,2000.0,2619.99
2018,36-60,58.0,0.04576758033565865,0.3889257624362472,3982.12,87007.44
2018,36-60,58.0,0.026255076720618963,0.39214195953012193,509.15,19392.44
2018,36-60,59.0,0.02346720526510217,0.380622669475933,1200.0,51135.19
2018,36-60,59.0,0.4012572727880693,0.3814344557976803,1500.0,3738.25
2018,36-60,59.0,0.09540235054784994,0.39214195953012193,275.75,2890.39
2018,36-60,59.0,0.011415544937953333,0.3771717187613513,144.62,12668.69
2018,36-60,60.0,0.032350528535897205,0.380622669475933,590.38,18249.47
2018,36-60,60.0,0.046257211972574326,0.3814344557976803,3370.85,72871.88
2018,36-60,60.0,0.01727629206560516,0.3889257624362472,2271.58,131485.39
2018,36-60,60.0,0.283188246555015,0.3814344557976803,8000.0,28249.76
2018,60-120,61.0,0.016898233353502753,0.380622669475933,295.19,17468.69
2018,60-120,61.0,0.6562371405675838,0.3739782967714899,9999.0,15236.87
2018,60-120,61.0,0.013070139071507777,0.3742080840921156,500.0,38255.14
2018,60-120,61.0,0.6027146266785602,0.39214195953012193,1500.0,2488.74
2018,60-120,61.0,0.4960196079857834,0.3814344557976803,30000.0,60481.48
2018,60-120,62.0,0.11438041400626298,0.3739782967714899,225.0,1967.12
2018,60-120,62.0,0.0,0.3980705651823913,0.0,2934.64
2018,60-120,63.0,0.19406737268751098,0.3744646855437505,453.91,2338.93
2018,60-120,63.0,0.020864003558190347,0.3814344557976803,547.9,26260.54
2018,60-120,63.0,0.1726457466194684,0.3980705651823913,576.97,3341.93
2018,60-120,63.0,0.974725371126685,0.3814344557976803,30000.0,30777.9
2018,60-120,64.0,0.01451467723358432,0.3814344557976803,737.09,50782.39
2018,60-120,65.0,0.01967027742279556,0.3739782967714899,312.77,15900.64
2018,60-120,65.0,0.019124509382778525,0.3814344557976803,130.0,6797.56
2018,60-120,66.0,0.02579464717380591,0.3814344557976803,606.63,23517.67
2018,60-120,66.0,0.07398529172400527,0.3744646855437505,450.0,6082.29
2018,60-120,66.0,0.4533831450282005,0.3742080840921156,500.0,1102.82
2018,60-120,66.0,0.023303276559427065,0.3814344557976803,69.08,2964.39
2018,60-120,67.0,0.027206843428016925,0.380622669475933,1200.0,44106.55
2018,60-120,68.0,0.04163796446248944,0.3744646855437505,365.09,8768.2
2018,60-120,69.0,0.0695735420168535,0.3814344557976803,1500.0,21559.92
2018,60-120,70.0,0.9452184470722567,0.39214195953012193,20000.0,21159.13
2019,0-12,1.0,0.04978911041613276,0.4686572588075091,716.89,14398.53
2019,0-12,1.0,0.0,0.4686572588075091,0.0,14765.62
2019,0-12,1.0,0.4256471458129293,0.4818003968505933,10500.0,24668.32
2019,0-12,1.0,0.04954946330697588,0.4664753513490616,284.68,5745.37
2019,0-12,1.0,0.6165785644406809,0.4686572588075091,3000.0,4865.56
2019,0-12,1.0,0.45321747583925964,0.4686572588075091,8000.0,17651.57
2019,0-12,1.0,0.6286101005224408,0.44982759674294526,729.15,1159.94
2019,0-12,2.0,0.954034612375737,0.3765210694236131,4000.0,4192.72
2019,0-12,2.0,0.03520500856108432,0.3765210694236131,161.61,4590.54
2019,0-12,2.0,0.24719910207261322,0.3787523337845344,1929.3,7804.639999999999
2019,0-12,2.0,0.29247320833692536,0.36721146015684814,17879.440000000002,61131.89
2019,0-12,2.0,0.2838806196830047,0.3765210694236131,4000.0,14090.43
2019,0-12,2.0,0.2993265558109198,0.3765210694236131,9704.14,32419.910000000003
2019,0-12,2.0,0.01106275351475237,0.3531211706024866,517.35,46765.03
2019,0-12,2.0,0.9755899693167761,0.372258332387284,1214.59,1244.98
2019,0-12,2.0,0.2038841176632378,0.3851551568005773,11860.51,58172.8
2019,0-12,2.0,0.7484725813108536,0.3765210694236131,3500.0,4676.19
2019,0-12,2.0,0.0,0.3765210694236131,0.0,4942.58
2019,0-12,3.0,0.30057803468208094,0.3641191774384434,332.8,1107.2
2019,0-12,3.0,0.5170010629541855,0.3641191774384434,5000.0,9671.16
2019,0-12,3.0,0.015396923442895213,0.36705272748154466,1688.03,109634.23999999999
2019,0-12,3.0,0.03978601753568723,0.3606667912733205,1200.0,30161.35
2019,0-12,3.0,0.024961148176057473,0.361937269979996,244.45999999999998,9793.619999999999
2019,0-12,3.0,0.08765223373918786,0.3571494071845136,11445.74,130581.27
2019,0-12,3.0,0.28120788911860445,0.3641191774384434,2500.0,8890.220000000001
2019,0-12,3.0,0.6238245221437796,0.3641191774384434,4700.0,7534.17
2019,0-12,3.0,0.11422906098661441,0.3498642269776399,2982.37,26108.68
2019,0-12,3.0,0.16333799648007633,0.3484115062079301,1013.46,6204.68
2019,0-12,3.0,0.17617286186460518,0.37275326481540766,14951.56,84868.69
2019,0-12,4.0,0.0381240177264541,0.37010771163182793,169.56,4447.59
2019,0-12,4.0,0.27770539231370095,0.37010771163182793,3480.54,12533.21
2019,0-12,4.0,0.02356224336227614,0.37516957058278805,221.38,9395.54
2019,0-12,4.0,0.045430888825592854,0.37010771163182793,2861.44,62984.46
2019,0-12,4.0,0.01333069561441809,0.3738038921349593,878.7,65915.54
2019,0-12,4.0,0.16232300568119784,0.369581748468638,16027.16,98736.22
2019,0-12,4.0,0.7709238365795651,0.36665532546670504,10000.0,12971.45
2019,0-12,4.0,0.05780442581971843,0.36792580417338044,1217.73,21066.38
2019,0-12,4.0,0.021506451017446457,0.3631379413778981,3584.96,166692.31
2019,0-12,4.0,0.2592782729992792,0.38679468531693706,1000.0,3856.86
2019,0-12,4.0,0.23028885934110263,0.35585276117102443,4475.36,19433.68
2019,0-12,4.0,0.24055821051633894,0.3512234001884793,10000.0,41569.98
2019,0-12,4.0,0.03650686069479864,0.36227919784390017,553.72,15167.56
2019,0-12,4.0,0.17897844054137854,0.3787417990087922,6378.55,35638.65
2019,0-12,5.0,0.034575579730355195,0.3755901202033077,924.82,26747.78
2019,0-12,5.0,0.023286269654963367,0.3755901202033077,237.38,10193.99
2019,0-12,5.0,0.07780109461711648,0.3806519791542678,752.98,9678.27
2019,0-12,5.0,0.5134501343390931,0.3719648171333921,50000.0,97380.44
2019,0-12,5.0,0.3226141895158118,0.37928630070643904,573.95,1779.06
2019,0-12,5.0,0.2396753441551948,0.38626436668610853,719.05,3000.1
2019,0-12,5.0,0.36838816914027045,0.37117350607081634,5000.0,13572.64
2019,0-12,5.0,0.07745912695550908,0.37213773403818473,1160.0,14975.64
2019,0-12,5.0,0.5045628948330468,0.3686203499493778,7383.95,14634.35
2019,0-12,5.0,0.10824256292410789,0.3755901202033077,1000.0,9238.51
2019,0-12,5.0,0.24920033758835322,0.3755901202033077,2362.17,9479.0
2019,0-12,5.0,0.03626951020176656,0.3613351697425042,70.34,1939.37
2019,0-12,5.0,0.4886055574058733,0.35676491900003837,6410.93,13120.869999999999
2019,0-12,5.0,0.06855085456456063,0.3677616064153799,2274.08,33173.62
2019,0-12,5.0,0.4428740521889086,0.3755901202033077,17196.33,38828.94
2019,0-12,5.0,0.40566387907971097,0.3755901202033077,2000.0,4930.19
2019,0-12,5.0,0.0896079707991443,0.3755901202033077,395.0,4408.09
2019,0-12,6.0,0.29492304720390833,0.3746115307293195,2000.0,6781.43
2019,0-12,6.0,0.3405473043964921,0.3746115307293195,5160.0,15152.08
2019,0-12,6.0,0.12447883809471454,0.3746115307293195,7427.0,59664.76
2019,0-12,6.0,0.2623788151343355,0.370986227659404,15395.3,58675.85
2019,0-12,6.0,0.3114991486435392,0.37317030721487776,24550.93,78815.4
2019,0-12,6.0,0.6166132484873503,0.3711591445641966,9500.0,15406.74
2019,0-12,6.0,0.13700100346553212,0.3679954239500111,6321.24,46140.100000000006
2019,0-12,6.0,0.0,0.3746115307293195,0.0,69323.48
2019,0-12,6.0,0.34517434756295406,0.3821028373678864,3000.0,8691.26
2019,0-12,6.0,0.0,0.39124764011403046,0.0,2304.84
2019,0-12,6.0,0.049488592498747555,0.356820436544305,650.0,13134.34
2019,0-12,6.0,0.3828360131955445,0.3705707440875845,16520.89,43153.96
2019,0-12,6.0,0.3493481920218517,0.3667830169413918,19471.18,55735.74
2019,0-12,6.0,0.41386651590050205,0.3746115307293195,23483.32,56741.29
2019,0-12,6.0,0.12832577996715927,0.3746115307293195,488.44,3806.25
2019,0-12,7.0,0.49682331174470434,0.3710457539777207,15000.0,30191.82
2019,0-12,7.0,0.059555898765899784,0.3796141064351744,408.75,6863.3
2019,0-12,7.0,0.03378769781259132,0.3674204509078053,2175.03,64373.43
2019,0-12,7.0,0.06007505540809938,0.3710457539777207,156.4,2603.41
2019,0-12,7.0,0.11383917045852089,0.36960453046327907,3924.38,34473.020000000004
2019,0-12,7.0,0.5520073771751567,0.3675933678125978,1293.0,2342.36
2019,0-12,7.0,0.08231706449989051,0.3688638465192733,1157.75,14064.519999999999
2019,0-12,7.0,0.25618286168900156,0.3644296471984124,15121.57,59026.47
2019,0-12,7.0,0.825462127159225,0.3710457539777207,12103.0,14662.09
2019,0-12,7.0,0.32056432643606575,0.38768186336243177,15400.0,48040.28
2019,0-12,7.0,0.2759736450755464,0.356820436544305,24700.0,89501.3
2019,0-12,7.0,0.5384583693659019,0.36700496733598587,14115.53,26214.71
2019,0-12,7.0,0.4616742480820151,0.3667830169413918,1156.0,2503.93
2019,0-12,7.0,0.02307027029733207,0.3710457539777207,368.65,15979.44
2019,0-12,7.0,0.3010245117357189,0.3710457539777207,53011.44,176103.4
2019,0-12,7.0,0.025105847603189756,0.3710457539777207,296.13,11795.26
2019,0-12,8.0,0.0,0.35616771517869905,0.0,4988.26
2019,0-12,8.0,0.037178112498313244,0.3647360676361526,920.22,24751.66
2019,0-12,8.0,0.6852389256824123,0.3973289187815267,2000.0,2918.69
2019,0-12,8.0,0.1520229590674055,0.35254241210878356,1034.01,6801.67
2019,0-12,8.0,0.5816384872513569,0.3598638956818305,10000.0,17192.809999999998
2019,0-12,8.0,0.8139610601028847,0.361183894673369,1500.0,1842.84
2019,0-12,8.0,0.20961128599600692,0.35012392981130064,2738.06,13062.56
2019,0-12,8.0,0.21547534137745614,0.35616771517869905,3289.94,15268.29
2019,0-12,8.0,0.28581633414924035,0.3495516083993906,5665.599999999999,19822.52
2019,0-12,8.0,0.08838610635364887,0.35616771517869905,169.27,1915.12
2019,0-12,8.0,0.274962580185785,0.36365902181726595,20945.61,76176.22
2019,0-12,8.0,0.33917127057197843,0.37280382456341,20500.0,60441.44
2019,0-12,8.0,0.27730707750829453,0.3419423977452833,7045.1,25405.41
2019,0-12,8.0,0.20090284704915876,0.35916233726842384,16380.25,81533.19
2019,0-12,8.0,0.05723874166679264,0.35190497814237,189.32,3307.55
2019,0-12,8.0,0.32647834108996776,0.35616771517869905,44457.78,136173.75
2019,0-12,8.0,0.14623681456132667,0.35616771517869905,197.0,1347.13
2019,0-12,8.0,0.07362957310495345,0.35616771517869905,648.41,8806.38
2019,0-12,8.0,0.0760338353806762,0.35616771517869905,269.93,3550.13
2019,0-12,9.0,0.6542507324336949,0.3633672316152082,10000.0,15284.66
2019,0-12,9.0,0.254576502197191,0.3633672316152082,10400.0,40852.16
2019,0-12,9.0,0.02485270595857545,0.3719355840726617,220.95,8890.38
2019,0-12,9.0,0.032076195559707095,0.3633672316152082,307.68,9592.16
2019,0-12,9.0,0.23114936417550863,0.3597419285452926,899.95,3893.37
2019,0-12,9.0,0.025297594984372368,0.3633672316152082,109.51,4328.87
2019,0-12,9.0,0.14710129500811098,0.3573234462478097,9362.74,63648.25
2019,0-12,9.0,0.0918781561917888,0.3633672316152082,2901.2200000000003,31576.82
2019,0-12,9.0,0.15660690308281924,0.3633672316152082,13732.33,87686.62
2019,0-12,9.0,0.2646564309256546,0.3567511248358997,6261.66,23659.58
2019,0-12,9.0,0.5578430996551832,0.3633672316152082,8000.0,14340.95
2019,0-12,9.0,0.3582566514825556,0.38000334099991906,2000.0,5582.59
2019,0-12,9.0,0.35443492543929617,0.34914191418179236,20085.09,56667.92
2019,0-12,9.0,0.17402782146977072,0.36636185370493296,10450.0,60047.869999999995
2019,0-12,9.0,0.4275205054380608,0.35910449457887905,11000.0,25729.760000000002
2019,0-12,9.0,0.3087156249143193,0.3633672316152082,30964.1,100299.75
2019,0-12,9.0,0.15017004743718151,0.3633672316152082,409.32,2725.71
2019,0-12,10.0,0.18542063418440569,0.3597419285452926,339.8,1832.59
2019,0-12,10.0,0.3786060331628597,0.3573234462478097,5000.0,13206.34
2019,0-12,10.0,0.19929780371841244,0.3633672316152082,7532.6,37795.7
2019,0-12,10.0,0.34044059822221917,0.3633672316152082,3000.0,8812.11
2019,0-12,10.0,0.23380646497194174,0.3567511248358997,10297.8,44044.12
2019,0-12,10.0,0.03691751692133625,0.37085853825377496,514.23,13929.16
2019,0-12,10.0,0.3654209466595044,0.38000334099991906,5000.0,13682.85
2019,0-12,10.0,0.027385146218563236,0.34914191418179236,813.2,29694.93
2019,0-12,10.0,0.2648499970348726,0.36636185370493296,12639.01,47721.39
2019,0-12,10.0,0.5485558584318176,0.35910449457887905,9866.77,17986.809999999998
2019,0-12,10.0,0.47664513937317654,0.3633672316152082,39847.2,83599.3
2019,0-12,10.0,0.030782890673255094,0.3633672316152082,159.48,5180.8
2019,0-12,11.0,0.021970881778947918,0.3633672316152082,572.47,26055.85
2019,0-12,11.0,0.589961593653851,0.3719355840726617,8588.36,14557.49
2019,0-12,11.0,0.02868841934723283,0.3633672316152082,614.45,21418.05
2019,0-12,11.0,0.1645056287458197,0.36706341211833954,1550.0,9422.17
2019,0-12,11.0,0.06664568454182301,0.3633672316152082,137.64,2065.25
2019,0-12,11.0,0.3094227903613967,0.3573234462478097,22789.53,73651.75
2019,0-12,11.0,0.22401956973690912,0.3633672316152082,5850.0,26113.79
2019,0-12,11.0,0.2314482643694655,0.3633672316152082,500.0,2160.31
2019,0-12,11.0,0.2652951026218618,0.3567511248358997,9728.0,36668.6
2019,0-12,11.0,0.0,0.3633672316152082,0.0,10755.11
2019,0-12,11.0,0.20577455064013755,0.37085853825377496,2279.91,11079.65
2019,0-12,11.0,0.32647304638529046,0.38000334099991906,4000.0,12252.16
2019,0-12,11.0,0.07656277748179718,0.34914191418179236,206.94,2702.88
2019,0-12,11.0,0.3730559960650486,0.36636185370493296,13470.0,36107.18
2019,0-12,11.0,0.13921158839029427,0.35910449457887905,5250.94,37719.13
2019,0-12,11.0,0.310940250656136,0.3633672316152082,51707.979999999996,166295.55
2019,0-12,11.0,0.26644326239298094,0.3633672316152082,2057.7200000000003,7722.92
2019,0-12,12.0,0.05496065316875418,0.3633672316152082,580.8,10567.56
2019,0-12,12.0,0.023410284498167042,0.3719355840726617,1001.44,42777.78
2019,0-12,12.0,0.6961116981190713,0.3597419285452926,7167.89,10297.039999999999
2019,0-12,12.0,0.37195084838607145,0.3633672316152082,1100.0,2957.38
2019,0-12,12.0,0.49645528251428017,0.3573234462478097,5860.6,11804.89
2019,0-12,12.0,0.39534326816117116,0.3633672316152082,26662.29,67440.86
2019,0-12,12.0,0.02429431457824518,0.3633672316152082,264.0,10866.74
2019,0-12,12.0,0.3106968486462494,0.3567511248358997,5040.0,16221.6
2019,0-12,12.0,0.31414474407570137,0.3633672316152082,5000.0,15916.23
2019,0-12,12.0,0.2568310763711628,0.37085853825377496,8150.0,31732.92
2019,0-12,12.0,0.07521098437135156,0.38000334099991906,473.49,6295.49
2019,0-12,12.0,0.17447516744487543,0.36636185370493296,2807.37,16090.369999999999
2019,0-12,12.0,0.28461842524705133,0.35910449457887905,4464.24,15685.0
2019,0-12,12.0,0.2906587341027272,0.3633672316152082,27601.09,94960.47
2019,0-12,12.0,0.0,0.3633672316152082,0.0,1441.17
2019,12-36,13.0,0.13468229213554547,0.3633672316152082,254.33,1888.37
2019,12-36,13.0,0.4432321225093586,0.3633672316152082,2400.0,5414.77
2019,12-36,13.0,0.28409070729671654,0.3573234462478097,11838.52,41671.62
2019,12-36,13.0,0.3654735690329191,0.3633672316152082,18491.0,50594.63
2019,12-36,13.0,0.4250980554324463,0.3633672316152082,4728.71,11123.81
2019,12-36,13.0,0.06683986827047439,0.3633672316152082,296.12,4430.29
2019,12-36,13.0,0.17651239984686293,0.37085853825377496,2572.7,14575.18
2019,12-36,13.0,0.16155153218209192,0.38000334099991906,9111.13,56397.67
2019,12-36,13.0,0.09550847237184859,0.34914191418179236,11308.78,118406.04000000001
2019,12-36,13.0,0.02791748290196782,0.36636185370493296,1935.5900000000001,69332.54000000001
2019,12-36,13.0,0.294634055328764,0.35910449457887905,9853.98,33444.81
2019,12-36,13.0,0.29660733074077084,0.3633672316152082,45592.72,153714.07
2019,12-36,14.0,0.08666333590579002,0.3633672316152082,2000.0,23077.81
2019,12-36,14.0,0.0505309212366453,0.3719355840726617,495.01,9796.18
2019,12-36,14.0,0.5141652268038459,0.3633672316152082,49999.0,97243.06
2019,12-36,14.0,0.050258059745036485,0.4045284352180357,618.44,12305.29
2019,12-36,14.0,0.02427515572509944,0.368383411109878,247.35,10189.43
2019,12-36,14.0,0.20388656730050925,0.3633672316152082,2500.0,12261.72
2019,12-36,14.0,0.22933305330476983,0.3633672316152082,9980.43,43519.369999999995
2019,12-36,14.0,0.42879802949126256,0.3633672316152082,14860.0,34655.01
2019,12-36,14.0,0.08253416315709582,0.3567511248358997,2337.9700000000003,28327.3
2019,12-36,14.0,0.16382328701686605,0.3633672316152082,624.17,3810.02
2019,12-36,14.0,0.2116620511895603,0.37085853825377496,4635.6,21900.949999999997
2019,12-36,14.0,0.38819660494340646,0.38000334099991906,700.0,1803.21
2019,12-36,14.0,0.2939659855802433,0.34914191418179236,3831.0,13032.119999999999
2019,12-36,14.0,0.020912873194750527,0.36636185370493296,1573.65,75247.91
2019,12-36,14.0,0.5348462827618339,0.3633672316152082,6153.0,11504.24
2019,12-36,14.0,0.2596774130179708,0.3633672316152082,22472.26,86539.14
2019,12-36,15.0,0.9264201486405497,0.3633672316152082,13000.0,14032.51
2019,12-36,15.0,0.011425253352469758,0.3719355840726617,865.95,75792.63
2019,12-36,15.0,0.08072927598756123,0.3633672316152082,1000.0,12387.08
2019,12-36,15.0,0.07262562619428807,0.3633672316152082,225.0,3098.08
2019,12-36,15.0,0.1727188335126158,0.3573234462478097,7336.21,42474.87
2019,12-36,15.0,0.6216399481071744,0.3633672316152082,32646.0,52515.93
2019,12-36,15.0,0.11359742209583457,0.3633672316152082,3000.0,26409.050000000003
2019,12-36,15.0,0.5188034783402065,0.3567511248358997,46400.18,89436.91
2019,12-36,15.0,0.616509508117889,0.3633672316152082,4000.0,6488.14
2019,12-36,15.0,0.03381183171999701,0.38000334099991906,153.62,4543.38
2019,12-36,15.0,0.3010325416177489,0.34914191418179236,9500.0,31558.05
2019,12-36,15.0,0.1564017379309237,0.36636185370493296,8959.35,57284.21000000001
2019,12-36,15.0,0.07309150764390987,0.35910449457887905,1000.0,13681.48
2019,12-36,15.0,0.14949627660072853,0.3633672316152082,7179.91,48027.35
2019,12-36,15.0,0.21183953508283368,0.3633672316152082,4800.0,22658.66
2019,12-36,15.0,0.16209331943962024,0.3633672316152082,700.0,4318.5
2019,12-36,16.0,0.24281097408478472,0.3719355840726617,2000.0,8236.86
2019,12-36,16.0,0.3426132413850757,0.36706341211833954,10000.0,29187.43
2019,12-36,16.0,0.05601304533534287,0.3573234462478097,1079.27,19268.19
2019,12-36,16.0,0.07147110344414176,0.3633672316152082,1609.59,22520.85
2019,12-36,16.0,0.5972003248769768,0.3633672316152082,6000.0,10046.88
2019,12-36,16.0,0.08882236819788175,0.3567511248358997,7279.24,81952.78
2019,12-36,16.0,0.04243395850318221,0.3633672316152082,898.36,21170.780000000002
2019,12-36,16.0,0.2222664640855032,0.37085853825377496,4242.4,19087.0
2019,12-36,16.0,0.0964058361779482,0.38000334099991906,2500.0,25932.04
2019,12-36,16.0,0.12339621557161533,0.36636185370493296,4809.5599999999995,38976.560000000005
2019,12-36,16.0,0.29794663043602704,0.3633672316152082,34872.49,117042.74
2019,12-36,17.0,0.058534511642936694,0.3633672316152082,883.98,15101.86
2019,12-36,17.0,0.04567168430532458,0.3633672316152082,426.5,9338.39
2019,12-36,17.0,0.06829272461969246,0.3597419285452926,1438.24,21059.93
2019,12-36,17.0,0.21127132519938732,0.3633672316152082,3000.0,14199.75
2019,12-36,17.0,0.18817938969204484,0.3633672316152082,3694.78,19634.35
2019,12-36,17.0,0.01797233800409795,0.3633672316152082,650.31,36183.94
2019,12-36,17.0,0.4170807506659858,0.3567511248358997,43302.8,103823.54
2019,12-36,17.0,0.2921643198915486,0.37085853825377496,7000.0,23959.12
2019,12-36,17.0,0.8963334401727425,0.38000334099991906,2125.35,2371.16
2019,12-36,17.0,0.40968420630968305,0.34914191418179236,4500.0,10984.07
2019,12-36,17.0,0.6081837201381793,0.36636185370493296,1000.0,1644.24
2019,12-36,17.0,0.3829463832546323,0.35910449457887905,1441.1,3763.19
2019,12-36,17.0,0.2856075520944671,0.3633672316152082,16300.0,57071.32
2019,12-36,17.0,0.028891320593573182,0.3633672316152082,108.25,3746.8
2019,12-36,18.0,0.0,0.3719355840726617,0.0,6058.11
2019,12-36,18.0,0.3658019109491828,0.3633672316152082,6000.0,16402.32
2019,12-36,18.0,0.6480894525466878,0.3597419285452926,3200.0,4937.589999999999
2019,12-36,18.0,0.3234058625276551,0.3633672316152082,11730.82,36272.75
2019,12-36,18.0,0.18459724724983004,0.3567511248358997,5330.0,28873.67
2019,12-36,18.0,0.33542245619801997,0.37085853825377496,2000.0,5962.63
2019,12-36,18.0,0.074390444125449,0.34914191418179236,4481.110000000001,60237.71
2019,12-36,18.0,0.3099684606988292,0.36636185370493296,5344.47,17241.980000000003
2019,12-36,18.0,0.47809375853195235,0.3633672316152082,26336.77,55087.04
2019,12-36,18.0,0.3119140103619039,0.3633672316152082,572.54,1835.57
2019,12-36,19.0,0.02266510397055626,0.3633672316152082,213.69,9428.15
2019,12-36,19.0,0.038915913377965926,0.3633672316152082,599.53,15405.78
2019,12-36,19.0,0.9982670084732903,0.3597419285452926,2500.0,2504.34
2019,12-36,19.0,0.2293744357030484,0.3573234462478097,8000.0,34877.47
2019,12-36,19.0,0.25851457525061,0.3633672316152082,1300.0,5028.73
2019,12-36,19.0,0.8717390693182935,0.3633672316152082,40000.0,45885.29
2019,12-36,19.0,0.4134095452595163,0.3567511248358997,21380.38,51717.189999999995
2019,12-36,19.0,0.09296435320883593,0.3633672316152082,1071.3899999999999,11524.74
2019,12-36,19.0,0.05246493835755744,0.34914191418179236,3523.71,67163.14
2019,12-36,19.0,0.21211775717289452,0.36636185370493296,4000.0,18857.45
2019,12-36,19.0,0.39239405684504386,0.3633672316152082,48643.71,123966.48000000001
2019,12-36,20.0,0.5896921806816842,0.3597419285452926,1700.0,2882.86
2019,12-36,20.0,0.12784565812531798,0.368383411109878,316.62,2476.58
2019,12-36,20.0,0.1264335995415782,0.3573234462478097,4443.72,35146.67
2019,12-36,20.0,0.5081634971214032,0.3633672316152082,3400.0,6690.76
2019,12-36,20.0,0.24466268355817836,0.3633672316152082,2500.0,10218.15
2019,12-36,20.0,0.9992278093515041,0.3633672316152082,7621.76,7627.65
2019,12-36,20.0,0.015450915626776843,0.37085853825377496,438.59000000000003,28386.02
2019,12-36,20.0,0.8809899978268912,0.38000334099991906,9000.0,10215.78
2019,12-36,20.0,0.1825241531988756,0.36636185370493296,12904.6,70700.78
2019,12-36,20.0,0.5696317330429662,0.3633672316152082,19502.55,34237.12
2019,12-36,20.0,0.18422075541562966,0.3633672316152082,1000.0,5428.27
2019,12-36,21.0,0.12790314400329003,0.4045284352180357,1253.36,9799.289999999999
