ID;AGE_CLI;B_MAT;B_RESMAT;CLASSACT;CSP;DARRET;E_OFF;MREVTOT;MTECH;NBIMP;NB_ECH;produit;RA;Tx;EAD;AGE_PRET;HORIZON_RES;CSP_grp;CRD;ER_obs;FLAG_ER;Capital_initial;Date_origination;Cohorte
a076260;50.0;49.0;6.0;1;60.0;2022-06-01;0.0;2067.0;197.26;0;48;AMO;1087.9;2.0371891877716086;0.0;43.0;6;INACTIF;1183.56;0.9191760451519146;1;9665.74;2018-11-19;2018Q4
a076261;54.0;84.0;46.0;1;32.0;2022-06-01;0.0;4416.0;253.99;0;84;AMO;9392.0;2.2442929234217;0.0;38.0;46;SALARIE;11683.54;0.803865951586591;1;21335.16;2019-04-18;2019Q2
a076262;73.0;60.0;16.0;1;70.0;2022-06-01;0.0;2270.0;212.39;0;60;AMO;2968.84;2.229650450982495;0.0;44.0;16;SALARIE;3398.24;0.873640472715288;1;12743.4;2018-10-20;2018Q4
a076263;76.0;72.0;36.0;1;70.0;2022-06-01;0.0;1677.0;336.84;0;72;AMO;11708.0;2.246166769401193;0.0;36.0;36;SALARIE;12126.24;0.9655095066566388;1;24252.48;2019-06-17;2019Q2
a076264;71.0;49.0;22.0;1;70.0;2022-06-01;0.0;2145.0;199.7;0;48;AMO;3873.65;2.144438574441063;0.0;27.0;22;SALARIE;4393.4;0.8816975463194793;1;9785.3;2020-03-13;2020Q1
a076265;70.0;48.0;1.0;1;70.0;2022-06-01;0.0;1587.0;104.24;0;24;AMO;2704.09;2.0666729452902497;0.16;47.0;1;SALARIE;104.24;1.0;1;5003.5199999999995;2018-07-22;2018Q3
a076266;72.0;60.0;1.0;1;70.0;2022-06-01;0.0;1342.0;40.53;0;21;AMO;1428.08;2.3254909050882318;31.67;59.0;1;SALARIE;40.53;1.0;1;2431.8;2017-07-27;2017Q3
a076267;74.0;60.0;1.0;1;70.0;2022-06-01;0.0;1724.0;61.57;0;12;AMO;2984.48;2.2711462994282026;0.13;59.0;1;SALARIE;61.57;1.0;1;3694.2;2017-07-27;2017Q3
a076268;68.0;49.0;42.0;1;70.0;2022-06-01;0.0;1541.0;123.71;0;48;AMO;4579.39;2.0337719653224555;0.0;7.0;42;SALARIE;5195.82;0.8813604012456168;1;6061.79;2021-11-03;2021Q4
a076270;70.0;60.0;11.0;1;23.0;2022-06-01;0.0;3765.0;779.2;0;60;AMO;8710.18;2.0931751214388186;0.0;49.0;11;INDEPENDANT;8571.2;1.0;1;46752.0;2018-05-23;2018Q2
a076271;41.0;96.0;17.0;1;46.0;2022-06-01;0.0;2697.0;229.21;0;96;AMO;3499.81;2.3254909050882318;0.0;79.0;17;SALARIE;3896.57;0.898177114744506;1;22004.16;2015-12-05;2015Q4
a076272;43.0;120.0;53.0;1;52.0;2022-06-01;0.0;2043.0;225.57;0;120;AMO;11025.3;2.28710609303657;0.0;67.0;53;SALARIE;11955.21;0.9222171756079567;1;27068.399999999998;2016-11-29;2016Q4
a076273;62.0;60.0;8.0;1;45.0;2022-06-01;0.0;3739.0;520.98;0;60;AMO;3794.3;2.229650450982495;0.0;52.0;8;SALARIE;4167.84;0.9103756382202772;1;31258.800000000003;2018-02-22;2018Q1
a076274;59.0;84.0;36.0;1;32.0;2022-06-01;0.0;6886.0;307.29;0;84;AMO;9615.75;2.255798466274281;0.0;48.0;36;SALARIE;11062.44;0.8692250534240186;1;25812.36;2018-06-22;2018Q2
a076275;31.0;60.0;1.0;1;60.0;2022-06-01;0.0;1676.0;71.09;0;45;AMO;1123.14;2.229650450982495;0.22;59.0;1;INACTIF;71.09;1.0;1;4265.400000000001;2017-07-27;2017Q3
a076276;39.0;49.0;5.0;1;55.0;2022-06-01;0.0;1700.0;286.03;0;48;AMO;1375.94;2.1806073626269216;0.0;44.0;5;SALARIE;1430.1499999999999;0.9620948851519072;1;14015.47;2018-10-20;2018Q4
a076277;59.0;60.0;17.0;1;52.0;2022-06-01;0.0;2349.0;139.58;0;60;AMO;2192.87;2.229650450982495;0.0;43.0;17;SALARIE;2372.86;0.92414638874607;1;8374.800000000001;2018-11-19;2018Q4
a076278;48.0;72.0;32.0;1;45.0;2022-06-01;0.0;338.0;144.13;0;72;AMO;4440.9;1.9698218474999636;0.0;40.0;32;SALARIE;4612.16;0.9628677235828765;1;10377.36;2019-02-17;2019Q1
a076279;73.0;48.0;9.0;1;70.0;2022-06-01;0.0;3375.0;180.66;0;48;AMO;1558.3;1.7949067274606152;0.0;39.0;9;SALARIE;1625.94;0.958399448934155;1;8671.68;2019-03-19;2019Q1
a076280;38.0;60.0;23.0;1;60.0;2022-06-01;0.0;2006.0;168.99;0;60;AMO;3721.28;2.1806073626269216;0.0;37.0;23;INACTIF;3886.7700000000004;0.9574222297691913;1;10139.400000000001;2019-05-18;2019Q2
a076281;38.0;47.0;16.0;1;60.0;2022-06-01;0.0;2146.0;72.14;0;48;AMO;1081.31;2.1806073626269216;0.0;31.0;16;INACTIF;1154.24;0.9368155669531466;1;3390.58;2019-11-14;2019Q4
a076282;39.0;60.0;28.0;1;64.0;2022-06-01;0.0;1949.0;58.89;0;60;AMO;1442.35;2.213910290101821;0.0;32.0;28;INACTIF;1648.92;0.8747240618101544;1;3533.4;2019-10-15;2019Q4
a076283;67.0;48.0;15.0;1;70.0;2022-06-01;0.0;795.0;266.95;0;48;AMO;3929.15;2.0120168961140585;0.0;33.0;15;SALARIE;4004.25;0.9812449272647812;1;12813.599999999999;2019-09-15;2019Q3
a076284;33.0;61.0;28.0;1;54.0;2022-06-01;0.0;2669.0;135.71;0;60;AMO;3463.81;2.125106421437776;0.0;33.0;28;SALARIE;3799.88;0.9115577334021074;1;8278.310000000001;2019-09-15;2019Q3
a076285;73.0;36.0;4.0;1;70.0;2022-06-01;0.0;2063.0;290.91;0;36;AMO;1079.76;2.125106421437776;0.0;32.0;4;SALARIE;1163.64;0.9279158502629679;1;10472.76;2019-10-15;2019Q4
a076286;32.0;47.0;1.0;1;64.0;2022-06-01;0.0;1803.0;7.74;0;31;AMO;4705.37;1.7949067274606152;0.01;46.0;1;INACTIF;7.74;1.0;1;363.78000000000003;2018-08-21;2018Q3
a076287;56.0;85.0;1.0;1;52.0;2022-06-01;0.0;2074.0;184.55;0;29;AMO;10170.32;2.2484978380802496;0.62;84.0;1;SALARIE;184.55;1.0;1;15686.750000000002;2015-07-08;2015Q3
a076288;59.0;61.0;30.0;1;52.0;2022-06-01;0.0;2349.0;236.12;0;60;AMO;6394.49;2.1806073626269216;0.0;31.0;30;SALARIE;7083.6;0.9027175447512563;1;14403.32;2019-11-14;2019Q4
a076289;21.0;36.0;6.0;1;60.0;2022-06-01;0.0;1334.0;211.18;0;36;AMO;1236.76;1.7949067274606152;0.0;30.0;6;INACTIF;1267.08;0.9760709663162548;1;7602.4800000000005;2019-12-14;2019Q4
a076290;69.0;48.0;18.0;1;70.0;2022-06-01;0.0;5734.0;114.46;0;48;AMO;2100.23;2.171912831889951;0.0;30.0;18;SALARIE;2060.2799999999997;1.0;1;5494.08;2019-12-14;2019Q4
a076291;27.0;60.0;31.0;1;52.0;2022-06-01;0.0;1636.0;291.84;0;60;AMO;8785.4;1.8736471806744242;0.0;29.0;31;SALARIE;9047.039999999999;0.9710800438596492;1;17510.399999999998;2020-01-13;2020Q1
a076292;28.0;50.0;23.0;1;52.0;2022-06-01;0.0;1791.0;276.04;0;50;AMO;5851.62;2.1806073626269216;0.0;27.0;23;SALARIE;6348.92;0.9216717173944544;1;13802.000000000002;2020-03-13;2020Q1
a076293;42.0;60.0;33.0;1;52.0;2022-06-01;0.0;2336.0;157.41;0;60;AMO;4793.03;2.1806073626269216;0.0;27.0;33;SALARIE;5194.53;0.9227071554115579;1;9444.6;2020-03-13;2020Q1
a076294;44.0;72.0;46.0;1;53.0;2022-06-01;0.0;2420.0;355.75;0;72;AMO;14045.29;1.9551494119722508;0.0;26.0;46;SALARIE;16364.5;0.8582779797732898;1;25614.0;2020-04-12;2020Q2
a076295;63.0;48.0;1.0;1;70.0;2022-06-01;0.0;1469.0;65.47;0;25;AMO;1579.08;2.171912831889951;0.16;47.0;1;SALARIE;65.47;1.0;1;3142.56;2018-07-22;2018Q3
a076296;77.0;36.0;12.0;1;70.0;2022-06-01;0.0;1101.0;148.96;0;36;AMO;1750.54;2.162946366655249;0.0;24.0;12;SALARIE;1787.52;0.979312119584676;1;5362.56;2020-06-11;2020Q2
a076297;40.0;60.0;37.0;1;54.0;2022-06-01;0.0;1864.0;289.27;0;60;AMO;9691.0;2.049248534402984;0.0;23.0;37;SALARIE;10702.99;0.9054479168905137;1;17356.199999999997;2020-07-11;2020Q3
a076298;50.0;23.0;2.0;1;52.0;2022-06-01;0.0;1947.0;154.78;0;24;AMO;464.34;2.125106421437776;0.0;21.0;2;SALARIE;309.56;1.0;1;3559.94;2020-09-09;2020Q3
a076299;65.0;60.0;40.0;1;70.0;2022-06-01;0.0;2731.0;276.87;0;60;AMO;9752.82;2.1806073626269216;0.0;20.0;40;SALARIE;11074.8;0.8806317044100119;1;16612.2;2020-10-09;2020Q4
a076300;73.0;30.0;9.0;1;70.0;2022-06-01;0.0;2524.0;58.72;0;30;AMO;543.0;2.4322707635071428;0.0;21.0;9;SALARIE;528.48;1.0;1;1761.6;2020-09-09;2020Q3
a076301;65.0;60.0;2.0;1;70.0;2022-06-01;0.0;2725.0;61.91;0;18;AMO;3754.85;2.213910290101821;46.22;58.0;2;SALARIE;123.82;1.0;1;3714.6;2017-08-26;2017Q3
a076302;26.0;60.0;46.0;1;55.0;2022-06-01;0.0;1490.0;82.54;0;60;AMO;7000.0;1.908239874710951;3135.13;14.0;46;SALARIE;3796.84;1.0;1;4952.400000000001;2021-04-07;2021Q2
a076303;67.0;61.0;45.0;1;70.0;2022-06-01;0.0;3960.0;238.93;0;60;AMO;9775.2;2.1806073626269216;0.0;16.0;45;SALARIE;10751.85;0.9091644693703874;1;14574.73;2021-02-06;2021Q1
a076304;40.0;36.0;21.0;1;47.0;2022-06-01;0.0;3141.0;187.48;0;36;AMO;3930.02;1.9698218474999636;0.0;15.0;21;SALARIE;3937.08;0.998206792851555;1;6749.28;2021-03-08;2021Q1
a076305;73.0;61.0;2.0;1;70.0;2022-06-01;0.0;2255.0;152.23;0;15;AMO;6763.12;2.134880057816211;109.31;59.0;2;SALARIE;304.46;1.0;1;9286.029999999999;2017-07-27;2017Q3
a076306;32.0;48.0;36.0;1;52.0;2022-06-01;0.0;1985.0;94.89;0;48;AMO;3088.91;2.1976648834841632;0.0;12.0;36;SALARIE;3416.04;0.9042370698235384;1;4554.72;2021-06-06;2021Q2
a076307;47.0;40.0;31.0;1;52.0;2022-06-01;0.0;2364.0;110.89;0;40;AMO;1619.9;2.094171423441624;3039.17;9.0;31;SALARIE;3437.59;0.47123129867145297;1;4435.6;2021-09-04;2021Q3
a076308;33.0;72.0;63.0;1;52.0;2022-06-01;0.0;1358.0;157.9;0;72;AMO;8608.54;2.162946366655249;0.0;9.0;63;SALARIE;9947.7;0.8653799370708807;1;11368.800000000001;2021-09-04;2021Q3
a076309;54.0;25.0;1.0;1;52.0;2022-06-01;0.0;2410.0;304.42;0;9;AMO;4725.94;2.0834253672477683;0.81;24.0;1;SALARIE;304.42;1.0;1;7610.5;2020-06-11;2020Q2
a076310;71.0;12.0;6.0;1;70.0;2022-06-01;0.0;1463.0;89.25;0;12;AMO;599.87;2.4322707635071428;0.0;6.0;6;SALARIE;535.5;1.0;1;1071.0;2021-12-03;2021Q4
a076311;57.0;30.0;26.0;1;56.0;2022-06-01;0.0;2687.0;64.84;0;30;AMO;1558.57;2.4322707635071428;0.0;4.0;26;SALARIE;1685.8400000000001;0.924506477483035;1;1945.2;2022-02-01;2022Q1
a076312;36.0;12.0;1.0;1;52.0;2022-06-01;0.0;2680.0;251.14;0;5;AMO;2044.83;2.4322707635071428;0.29;11.0;1;SALARIE;251.14;1.0;1;3013.68;2021-07-06;2021Q3
a076313;74.0;36.0;33.0;1;70.0;2022-06-01;0.0;2110.0;95.51;0;36;AMO;2862.0;2.171912831889951;0.0;3.0;33;SALARIE;3151.8300000000004;0.9080438983066978;1;3438.36;2022-03-03;2022Q1
a076316;71.0;24.0;2.0;1;70.0;2022-06-01;0.0;3089.0;109.78;0;24;AMO;421.34;2.1767849802055457;0.0;22.0;2;SALARIE;219.56;1.0;1;2634.7200000000003;2020-08-10;2020Q3
a076317;45.0;37.0;1.0;1;42.0;2022-06-01;0.0;3268.0;130.52;0;15;AMO;2909.25;2.283331662481232;0.53;36.0;1;INDEPENDANT;130.52;1.0;1;4829.240000000001;2019-06-17;2019Q2
a076318;26.0;25.0;14.0;1;52.0;2022-06-01;0.0;1630.0;102.86;0;24;AMO;1402.6;2.1767849802055457;0.0;11.0;14;SALARIE;1440.04;0.974000722202161;1;2571.5;2021-07-06;2021Q3
a076319;48.0;25.0;18.0;1;60.0;2022-06-01;0.0;3550.0;123.88;0;24;AMO;2230.06;2.1767849802055457;0.0;7.0;18;INACTIF;2229.84;1.0;1;3097.0;2021-11-03;2021Q4
a076320;72.0;49.0;3.0;1;52.0;2022-06-01;0.0;2500.0;75.07;0;11;AMO;2500.0;2.2942089715912726;84.56;46.0;3;SALARIE;225.20999999999998;1.0;1;3678.43;2018-08-21;2018Q3
a076321;54.0;61.0;55.0;1;45.0;2022-06-01;0.0;4843.0;200.16;0;60;AMO;9381.0;2.1544650134127554;0.0;6.0;55;SALARIE;11008.8;0.8521364726400699;1;12209.76;2021-12-03;2021Q4
a076322;46.0;61.0;14.0;1;46.0;2022-06-01;0.0;4600.0;199.59;0;111;AMO;2374.33;2.3824105905492;0.0;47.0;14;SALARIE;2794.26;0.8497169196853549;1;12174.99;2018-07-22;2018Q3
a076325;54.0;23.0;5.0;1;56.0;2022-06-01;0.0;1700.0;76.53;0;22;AMO;360.16;2.7328687484981726;0.0;18.0;5;SALARIE;382.65;0.9412256631386385;1;1760.19;2020-12-08;2020Q4
a076326;34.0;101.0;90.0;1;48.0;2022-06-01;0.0;2022.0;105.21;0;102;AMO;8323.0;2.0834253672477683;0.0;11.0;90;SALARIE;9468.9;0.87898277519036;1;10626.21;2021-07-06;2021Q3
a076327;53.0;21.0;1.0;1;21.0;2022-06-01;0.0;1891.0;79.7;0;12;AMO;691.06;2.1767849802055457;0.0;20.0;1;AUTRE;79.7;1.0;1;1673.7;2020-10-09;2020Q4
a076328;70.0;36.0;30.0;1;70.0;2022-06-01;0.0;1610.0;120.12;0;36;AMO;3603.6;2.0834253672477683;0.0;6.0;30;SALARIE;3603.6000000000004;0.9999999999999999;1;4324.32;2021-12-03;2021Q4
a076329;39.0;10.0;3.0;1;23.0;2022-06-01;0.0;3200.0;130.0;0;10;AMO;389.99;2.1767849802055457;0.0;7.0;3;INDEPENDANT;390.0;0.999974358974359;1;1300.0;2021-11-03;2021Q4
a076330;41.0;49.0;46.0;1;46.0;2022-06-01;0.0;3732.0;240.74;0;48;AMO;9647.7;2.0834253672477683;0.0;3.0;46;SALARIE;11074.04;0.8711996705809262;1;11796.26;2022-03-03;2022Q1
a076331;63.0;16.0;1.0;1;70.0;2022-06-01;0.0;1719.0;63.14;0;7;AMO;577.13;2.7328687484981726;0.57;15.0;1;SALARIE;63.14;1.0;1;1010.24;2021-03-08;2021Q1
a076333;39.0;161.0;24.0;1;55.0;2022-06-01;0.0;1807.0;31.34;0;135;AMO;100.0;2.4956349268476536;685.28;137.0;24;SALARIE;752.16;0.13295043607743035;1;5045.74;2011-03-01;2011Q1
a076334;77.0;145.0;6.0;1;70.0;2022-06-01;0.0;1800.0;405.2;0;144;AMO;2311.82;2.309559509152804;0.0;139.0;6;SALARIE;2431.2;0.9508966765383351;1;58754.0;2010-12-31;2010Q4
a076335;72.0;145.0;12.0;1;70.0;2022-06-01;0.0;2065.0;374.27;0;144;AMO;4362.11;2.309559509152804;0.0;133.0;12;SALARIE;4491.24;0.9712484748087388;1;54269.149999999994;2011-06-29;2011Q2
a076336;61.0;145.0;1.0;1;60.0;2022-06-01;0.0;1748.0;492.77;0;121;AMO;9371.37;2.299340496859865;0.0;144.0;1;INACTIF;492.77;1.0;1;71451.65;2010-08-03;2010Q3
a076337;76.0;157.0;36.0;1;70.0;2022-06-01;0.0;3700.0;442.88;0;156;AMO;14951.25;2.3388489466761904;0.0;121.0;36;SALARIE;15943.68;0.9377540191473989;1;69532.16;2012-06-23;2012Q2
a076338;51.0;145.0;41.0;1;32.0;2022-06-01;0.0;3515.0;424.95;0;144;AMO;15115.28;2.224275807083729;0.0;104.0;41;SALARIE;17422.95;0.8675499843597094;1;61617.75;2013-11-15;2013Q4
a076339;76.0;121.0;20.0;1;70.0;2022-06-01;0.0;1962.0;119.14;0;120;AMO;2222.48;2.224275807083729;0.0;101.0;20;SALARIE;2382.8;0.9327178109786805;1;14415.94;2014-02-13;2014Q1
a076340;71.0;145.0;49.0;1;70.0;2022-06-01;0.0;0.0;448.08;0;144;AMO;18335.97;2.224275807083729;0.0;96.0;49;SALARIE;21955.92;0.8351264715848847;1;64971.6;2014-07-13;2014Q3
a076341;43.0;157.0;59.0;1;60.0;2022-06-01;0.0;1528.0;464.23;0;156;AMO;24408.85;2.224275807083729;0.0;98.0;59;INACTIF;27389.57;0.8911731728537542;1;72884.11;2014-05-14;2014Q2
a076342;50.0;145.0;1.0;1;69.0;2022-06-01;0.0;0.0;271.22;0;84;AMO;19891.57;2.332508863979705;270.2;144.0;1;AUTRE;271.22;1.0;1;39326.9;2010-08-03;2010Q3
a076343;68.0;145.0;67.0;1;70.0;2022-06-01;0.0;574.0;258.34;0;144;AMO;15168.69;2.224275807083729;0.0;78.0;67;SALARIE;17308.78;0.8763581257604522;1;37459.299999999996;2016-01-04;2016Q1
a076344;54.0;85.0;4.0;1;64.0;2022-06-01;0.0;1756.0;471.95;0;84;AMO;2666.47;2.1105535526031813;0.0;81.0;4;INACTIF;1887.8;1.0;1;40115.75;2015-10-06;2015Q4
a076345;60.0;121.0;44.0;1;23.0;2022-06-01;0.0;3625.0;248.37;0;120;AMO;8718.32;2.263427936435279;0.0;77.0;44;INDEPENDANT;10928.28;0.7977760452697038;1;30052.77;2016-02-03;2016Q1
a076346;67.0;157.0;83.0;1;54.0;2022-06-01;0.0;1322.0;175.89;0;156;AMO;10833.1;2.332508863979705;0.0;74.0;83;SALARIE;14598.869999999999;0.7420505833670689;1;27614.73;2016-05-03;2016Q2
a076347;69.0;121.0;46.0;1;70.0;2022-06-01;0.0;2635.0;257.61;0;120;AMO;10212.6;2.1901958771670005;0.0;75.0;46;SALARIE;11850.060000000001;0.8618184211725509;1;31170.81;2016-04-03;2016Q2
a076348;51.0;145.0;81.0;1;23.0;2022-06-01;0.0;13004.0;558.35;0;144;AMO;38889.28;2.224275807083729;0.0;64.0;81;INDEPENDANT;45226.35;0.8598810206881607;1;80960.75;2017-02-27;2017Q1
a076349;39.0;145.0;85.0;1;52.0;2022-06-01;0.0;1917.0;251.9;0;144;AMO;17128.44;2.1464033821674446;0.0;60.0;85;SALARIE;21411.5;0.7999645050556943;1;36525.5;2017-06-27;2017Q2
a076350;65.0;121.0;60.0;1;34.0;2022-06-01;0.0;2955.0;377.61;0;120;AMO;19286.35;2.140481330820168;0.0;61.0;60;AUTRE;22656.600000000002;0.8512464359171278;1;45690.810000000005;2017-05-28;2017Q2
a076351;68.0;157.0;104.0;1;70.0;2022-06-01;0.0;1652.0;98.12;0;156;AMO;9900.0;2.2373515356538056;4181.86;53.0;104;SALARIE;10204.48;0.9701621248706451;1;15404.84;2018-01-23;2018Q1
a076352;58.0;61.0;6.0;1;56.0;2022-06-01;0.0;3000.0;454.67;0;60;AMO;2602.6;2.1074549414022177;0.0;55.0;6;SALARIE;2728.02;0.9540252637444007;1;27734.870000000003;2017-11-24;2017Q4
a076353;47.0;85.0;9.0;1;60.0;2022-06-01;0.0;1575.0;311.79;0;63;AMO;2480.7;1.7949067274606152;0.0;76.0;9;INACTIF;2806.11;0.8840351946288634;1;26502.15;2016-03-04;2016Q1
a076354;74.0;97.0;49.0;1;70.0;2022-06-01;0.0;1900.0;279.06;0;96;AMO;11688.3;2.214329465504629;0.0;48.0;49;SALARIE;13673.94;0.8547865501823175;1;27068.82;2018-06-22;2018Q2
a076355;67.0;61.0;11.0;1;70.0;2022-06-01;0.0;1400.0;59.14;0;60;AMO;413.9;2.1910814786264146;0.0;50.0;11;SALARIE;650.54;0.6362406616042058;1;3607.54;2018-04-23;2018Q2
a076356;67.0;85.0;2.0;1;70.0;2022-06-01;0.0;2380.0;149.47;0;46;AMO;18843.31;1.7949067274606152;72.24;83.0;2;SALARIE;298.94;1.0;1;12704.95;2015-08-07;2015Q3
a076357;65.0;145.0;96.0;1;70.0;2022-06-01;0.0;1514.0;206.36;0;144;AMO;15161.25;2.1901958771670005;0.0;49.0;96;SALARIE;19810.56;0.7653115308199263;1;29922.2;2018-05-23;2018Q2
a076358;63.0;145.0;97.0;1;70.0;2022-06-01;0.0;3204.0;154.77;0;144;AMO;11563.51;2.1901958771670005;0.0;48.0;97;SALARIE;15012.69;0.7702490359822257;1;22441.65;2018-06-22;2018Q2
a076359;56.0;157.0;110.0;1;22.0;2022-06-01;0.0;2500.0;56.36;0;156;AMO;45568.77;2.1901958771670005;4916.55;47.0;110;AUTRE;6199.6;1.0;1;8848.52;2018-07-22;2018Q3
a076360;66.0;145.0;99.0;1;70.0;2022-06-01;0.0;1329.0;152.5;0;144;AMO;4000.0;2.2371925698826662;10342.75;46.0;99;SALARIE;15097.5;0.2649445272396092;1;22112.5;2018-08-21;2018Q3
a076361;56.0;157.0;114.0;1;46.0;2022-06-01;0.0;2645.0;310.38;0;156;AMO;28837.49;2.1901958771670005;0.0;43.0;114;SALARIE;35383.32;0.8150023796523335;1;48729.659999999996;2018-11-19;2018Q4
a076362;61.0;97.0;2.0;1;70.0;2022-06-01;0.0;1176.0;10.04;0;43;AMO;7941.58;2.1901958771670005;16.17;95.0;2;SALARIE;20.08;1.0;1;973.8799999999999;2014-08-12;2014Q3
a076363;62.0;157.0;118.0;1;60.0;2022-06-01;0.0;1074.0;377.72;0;156;AMO;31930.78;2.231588716008199;0.0;39.0;118;INACTIF;44570.96000000001;0.7164032365468456;1;59302.04;2019-03-19;2019Q1
a076364;75.0;97.0;59.0;1;70.0;2022-06-01;0.0;1800.0;97.77;0;96;AMO;4865.68;2.136487697396039;0.0;38.0;59;SALARIE;5768.429999999999;0.8435016113569899;1;9483.69;2019-04-18;2019Q2
a076365;61.0;110.0;2.0;1;52.0;2022-06-01;0.0;2219.0;244.23;0;39;AMO;18948.41;2.0039268021167924;235.18;108.0;2;SALARIE;488.46;1.0;1;26865.3;2013-07-18;2013Q3
a076366;68.0;158.0;122.0;1;70.0;2022-06-01;0.0;1360.0;603.24;0;156;AMO;57197.58;2.2371925698826662;0.0;36.0;122;SALARIE;73595.28;0.777190874197367;1;95311.92;2019-06-17;2019Q2
a076367;79.0;49.0;12.0;1;70.0;2022-06-01;0.0;2339.0;166.54;0;48;AMO;1735.88;2.088831631657487;0.0;37.0;12;SALARIE;1998.48;0.8686001361034387;1;8160.46;2019-05-18;2019Q2
a076368;67.0;157.0;6.0;1;48.0;2022-06-01;0.0;3016.0;39.22;0;41;AMO;2182.09;2.192846610115697;97.89000000000001;151.0;6;SALARIE;235.32;1.0;1;6157.54;2010-01-05;2010Q1
a076369;67.0;145.0;117.0;1;70.0;2022-06-01;0.0;3636.0;392.28;0;144;AMO;33739.73;2.1910814786264146;0.0;28.0;117;SALARIE;45896.759999999995;0.7351222613535249;1;56880.6;2020-02-12;2020Q1
a076370;45.0;157.0;123.0;1;23.0;2022-06-01;0.0;4800.0;202.9;0;156;AMO;18033.3;2.192846610115697;0.0;34.0;123;INDEPENDANT;24956.7;0.7225835146473691;1;31855.3;2019-08-16;2019Q3
a076371;51.0;157.0;126.0;1;60.0;2022-06-01;0.0;1701.0;439.63;0;156;AMO;40847.6;2.149334769562251;0.0;31.0;126;INACTIF;55393.38;0.7374094160710178;1;69021.91;2019-11-14;2019Q4
a076372;57.0;157.0;129.0;1;47.0;2022-06-01;0.0;2594.0;544.18;0;156;AMO;53705.81;2.0440680443502757;0.0;28.0;129;SALARIE;70199.21999999999;0.76504852902924;1;85436.26;2020-02-12;2020Q1
a076373;71.0;133.0;102.0;1;70.0;2022-06-01;0.0;2838.0;546.05;0;132;AMO;44579.44;2.037818951012209;0.0;31.0;102;SALARIE;55697.1;0.8003906846137412;1;72624.65;2019-11-14;2019Q4
a076374;70.0;73.0;49.0;1;70.0;2022-06-01;0.0;2014.0;424.15;0;72;AMO;18347.93;2.1148971034417237;0.0;24.0;49;SALARIE;20783.35;0.8828186986217333;1;30962.949999999997;2020-06-11;2020Q2
a076375;57.0;145.0;115.0;1;64.0;2022-06-01;0.0;1479.0;92.25;0;144;AMO;24000.0;2.1464033821674446;5428.94;30.0;115;INACTIF;10608.75;1.0;1;13376.25;2019-12-14;2019Q4
a076376;68.0;109.0;82.0;1;70.0;2022-06-01;0.0;2421.0;78.54;0;108;AMO;4640.52;2.136487697396039;0.0;27.0;82;SALARIE;6440.280000000001;0.7205463116510462;1;8560.86;2020-03-13;2020Q1
a076377;62.0;121.0;93.0;1;70.0;2022-06-01;0.0;2099.0;228.86;0;120;AMO;7003.630000000001;2.140481330820168;0.0;28.0;93;SALARIE;21283.98;0.32905640768314953;1;27692.06;2020-02-12;2020Q1
a076378;68.0;145.0;117.0;1;70.0;2022-06-01;0.0;2482.0;98.46;0;144;AMO;8347.47;2.216003088757498;0.0;28.0;117;SALARIE;11519.82;0.7246180929910363;1;14276.699999999999;2020-02-12;2020Q1
a076379;38.0;37.0;12.0;1;55.0;2022-06-01;0.0;2168.0;146.23;0;36;AMO;1656.98;2.1767849802055457;0.0;25.0;12;SALARIE;1754.7599999999998;0.9442772800838862;1;5410.509999999999;2020-05-12;2020Q2
a076380;63.0;157.0;130.0;1;70.0;2022-06-01;0.0;1677.0;506.53;0;156;AMO;47928.23;2.149334769562251;0.0;27.0;130;SALARIE;65848.9;0.727851642168662;1;79525.20999999999;2020-03-13;2020Q1
a076381;31.0;49.0;26.0;1;23.0;2022-06-01;0.0;1180.0;478.46;0;48;AMO;12064.64;2.0831987653174373;0.0;23.0;26;INDEPENDANT;12439.96;0.9698294849822668;1;23444.539999999997;2020-07-11;2020Q3
a076382;31.0;158.0;2.0;1;55.0;2022-06-01;0.0;3128.0;426.31;0;28;AMO;36684.53;2.149334769562251;328.44;156.0;2;SALARIE;852.62;1.0;1;67356.98;2009-08-08;2009Q3
a076383;40.0;157.0;130.0;1;48.0;2022-06-01;0.0;3000.0;294.34;0;156;AMO;30715.96;2.149334769562251;0.0;27.0;130;SALARIE;38264.2;0.8027336256866732;1;46211.38;2020-03-13;2020Q1
a076384;67.0;157.0;132.0;1;70.0;2022-06-01;0.0;1773.0;460.23;0;156;AMO;47253.41;1.9623979407712981;0.0;25.0;132;SALARIE;60750.36;0.7778293001062052;1;72256.11;2020-05-12;2020Q2
a076385;65.0;145.0;121.0;1;70.0;2022-06-01;0.0;4817.0;201.52;0;144;AMO;18144.39;2.1464033821674446;0.0;24.0;121;SALARIE;24383.920000000002;0.7441129235988306;1;29220.4;2020-06-11;2020Q2
a076386;71.0;121.0;1.0;1;70.0;2022-06-01;0.0;2961.0;308.48;0;24;AMO;32293.68;2.140481330820168;0.67;120.0;1;SALARIE;308.48;1.0;1;37326.08;2012-07-23;2012Q3
a076387;36.0;157.0;147.0;1;53.0;2022-06-01;0.0;2611.0;465.46;0;156;AMO;50754.27;2.0440680443502757;0.0;10.0;147;SALARIE;68422.62;0.7417761845424803;1;73077.22;2021-08-05;2021Q3
