ID,AGE_CLI,B_MAT,B_RESMAT,CLASSACT,CSP,DARRET,E_OFF,MREVTOT,MTECH,NBIMP,NB_ECH,produit,RA,Tx,EAD,AGE_PRET,HORIZON_RES,CF_CAP_OBS,ER_obs,FLAG_ER,EAD_POST,Tx_bin,B_RESMAT_bin,AGE_PRET_BIN
a072757,57.0,60.0,25.0,1,52.0,2022-04-01,0.0,2225.0,94.62,0,60,AMO,223.0,2.213910290101821,2044.5,35.0,25,223.0,0.1090731230129616,1,1821.5,"(2.181, 2.256]","(-0.276, 27.6]",12-36
a072764,72.0,36.0,10.0,1,70.0,2022-04-01,0.0,1935.0,107.15,1,36,AMO,-3473.54,2.171912831889951,1128.82,26.0,10,-3473.54,0.0,0,4602.36,"(2.094, 2.181]","(-0.276, 27.6]",12-36
a072775,50.0,60.0,48.0,1,45.0,2022-04-01,0.0,3063.0,491.69,0,60,AMO,0.0,2.049248534402984,0.0,12.0,48,0.0,,0,0.0,"(-1.501, 2.094]","(27.6, 55.2]",0-12
a072806,69.0,36.0,32.0,1,70.0,2022-04-01,0.0,1610.0,120.12,0,36,AMO,260.17,2.0834253672477683,3654.58,4.0,32,260.17,0.07119012307843857,1,3394.41,"(-1.501, 2.094]","(27.6, 55.2]",0-12
a072808,38.0,161.0,32.0,1,55.0,2022-04-01,0.0,1807.0,31.34,0,141,AMO,100.0,2.4956349268476536,872.75,129.0,32,100.0,0.11458034947006589,1,772.75,"(2.256, 2.786]","(27.6, 55.2]",120+
a072820,75.0,85.0,19.0,1,70.0,2022-04-01,0.0,1558.0,246.59,0,84,AMO,2000.0,2.1675460744961126,3804.96,66.0,19,2000.0,0.5256297043858542,1,1804.96,"(2.094, 2.181]","(-0.276, 27.6]",60-120
a072822,67.0,121.0,60.0,1,70.0,2022-04-01,0.0,1837.0,170.85,0,120,AMO,319.72,2.230378468587643,7980.14,61.0,60,319.72,0.04006446002200463,1,7660.42,"(2.181, 2.256]","(55.2, 82.8]",60-120
a072835,60.0,145.0,110.0,1,60.0,2022-04-01,0.0,1646.0,73.17,0,144,AMO,0.0,2.2275409591943918,6357.87,35.0,110,0.0,0.0,0,6357.87,"(2.181, 2.256]","(82.8, 110.4]",12-36
a072852,68.0,158.0,84.0,1,70.0,2022-04-01,0.0,1530.0,320.0,0,102,AMO,9999.0,2.149334769562251,22746.99,74.0,84,9999.0,0.4395746426230459,1,12747.990000000002,"(2.094, 2.181]","(82.8, 110.4]",60-120
a072863,61.0,157.0,146.0,1,56.0,2022-04-01,0.0,1993.0,91.5,0,156,AMO,102.15,2.1304275335968486,9409.53,11.0,146,102.15,0.010856015125091264,1,9307.380000000001,"(2.094, 2.181]","(138.0, 165.6]",0-12
a072870,47.0,60.0,3.0,1,52.0,2022-04-01,0.0,2073.0,121.29,0,60,AMO,150.0,1.9416950397736845,224.21,57.0,3,150.0,0.6690156549663262,1,74.21000000000001,"(-1.501, 2.094]","(-0.276, 27.6]",36-60
a072905,44.0,73.0,9.0,1,21.0,2022-04-01,0.0,3250.0,483.44,0,72,AMO,1015.89,2.1774243847759185,3790.87,64.0,9,1015.89,0.2679833389169241,1,2774.98,"(2.094, 2.181]","(-0.276, 27.6]",60-120
a072906,44.0,73.0,4.0,1,46.0,2022-04-01,0.0,2888.0,467.32,0,72,AMO,565.0,2.1774243847759185,1667.9,69.0,4,565.0,0.3387493254991306,1,1102.9,"(2.094, 2.181]","(-0.276, 27.6]",60-120
a072922,24.0,73.0,19.0,1,60.0,2022-04-01,0.0,990.0,276.91,0,72,AMO,320.0,2.1314436451475864,4271.86,54.0,19,320.0,0.0749088219183213,1,3951.8599999999997,"(2.094, 2.181]","(-0.276, 27.6]",36-60
a072931,46.0,61.0,11.0,1,56.0,2022-04-01,0.0,0.0,246.81,0,60,AMO,0.0,2.1757781459455376,2505.6,50.0,11,0.0,0.0,0,2505.6,"(2.094, 2.181]","(-0.276, 27.6]",36-60
a072958,41.0,49.0,2.0,1,55.0,2022-04-01,0.0,2189.0,292.14,0,49,AMO,0.0,2.113630212310897,0.0,47.0,2,0.0,,0,0.0,"(2.094, 2.181]","(-0.276, 27.6]",36-60
a072967,63.0,74.0,30.0,1,31.0,2022-04-01,0.0,14963.0,85.32,0,72,AMO,92.64,2.1314436451475864,2261.52,44.0,30,92.64,0.040963599702854715,1,2168.88,"(2.094, 2.181]","(27.6, 55.2]",36-60
a072982,51.0,62.0,21.0,1,60.0,2022-04-01,0.0,1489.0,276.18,0,60,AMO,599.05,2.159916171068502,4968.14,41.0,21,599.05,0.12057832508745726,1,4369.09,"(2.094, 2.181]","(-0.276, 27.6]",36-60
a073002,33.0,68.0,31.0,1,52.0,2022-04-01,0.0,1700.0,272.3,0,67,AMO,0.0,2.1127836950902448,0.0,37.0,31,0.0,,0,0.0,"(2.094, 2.181]","(27.6, 55.2]",36-60
a073009,35.0,61.0,24.0,1,47.0,2022-04-01,0.0,2086.0,78.92,0,60,AMO,200.0,2.1222138806243365,976.2,37.0,24,200.0,0.2048760499897562,1,776.2,"(2.094, 2.181]","(-0.276, 27.6]",36-60
a073032,76.0,60.0,32.0,1,70.0,2022-04-01,0.0,3487.0,293.36,0,59,AMO,300.0,2.0943923733232714,8628.63,28.0,32,300.0,0.03476797591274629,1,8328.63,"(2.094, 2.181]","(27.6, 55.2]",12-36
a073052,28.0,61.0,31.0,1,46.0,2022-04-01,0.0,2348.0,256.67,0,60,AMO,3000.0,2.1806073626269216,7142.07,30.0,31,3000.0,0.42004628910105896,1,4142.07,"(2.094, 2.181]","(27.6, 55.2]",12-36
a073059,41.0,67.0,37.0,1,52.0,2022-04-01,0.0,1672.0,152.08,0,66,AMO,1901.0,2.1464033821674446,4505.46,30.0,37,1901.0,0.42193249967816826,1,2604.46,"(2.094, 2.181]","(27.6, 55.2]",12-36
a073062,23.0,61.0,32.0,1,60.0,2022-04-01,0.0,1905.0,319.88,0,60,AMO,694.16,2.1464033821674446,8382.02,29.0,32,694.16,0.0828153595434036,1,7687.860000000001,"(2.094, 2.181]","(27.6, 55.2]",12-36
a073063,56.0,49.0,21.0,1,56.0,2022-04-01,0.0,1626.0,290.8,0,49,AMO,0.0,2.136587929735284,0.0,28.0,21,0.0,,0,0.0,"(2.094, 2.181]","(-0.276, 27.6]",12-36
a073094,62.0,61.0,36.0,1,82.0,2022-04-01,0.0,767.0,172.87,0,60,AMO,0.0,2.092176740447509,0.0,25.0,36,0.0,,0,0.0,"(-1.501, 2.094]","(27.6, 55.2]",12-36
a073125,25.0,73.0,53.0,1,52.0,2022-04-01,0.0,1548.0,124.73,0,72,AMO,2000.0,2.1454220894357183,5888.2,20.0,53,2000.0,0.3396623755986549,1,3888.2,"(2.094, 2.181]","(27.6, 55.2]",12-36
a073128,31.0,61.0,44.0,1,81.0,2022-04-01,0.0,0.0,173.61,0,60,AMO,180.0,2.1806979135833386,6495.85,17.0,44,180.0,0.027709999461194453,1,6315.85,"(2.094, 2.181]","(27.6, 55.2]",12-36
a073136,71.0,37.0,19.0,1,70.0,2022-04-01,0.0,1866.0,220.85,0,36,AMO,239.55,2.050228259719762,3903.36,18.0,19,239.55,0.06137020413182489,1,3663.81,"(-1.501, 2.094]","(-0.276, 27.6]",12-36
a073164,68.0,144.0,51.0,1,70.0,2022-04-01,0.0,3477.0,644.81,0,144,AMO,683.03,2.3901414259277676,23608.32,93.0,51,683.03,0.028931749484927348,1,22925.29,"(2.256, 2.786]","(27.6, 55.2]",60-120
a073168,54.0,144.0,56.0,1,45.0,2022-04-01,0.0,4800.0,877.72,0,144,AMO,912.95,2.4505107236581365,38027.61,88.0,56,912.95,0.02400755661478594,1,37114.66,"(2.256, 2.786]","(55.2, 82.8]",60-120
a073175,61.0,144.0,64.0,1,48.0,2022-04-01,0.0,2217.0,689.08,0,144,AMO,734.94,2.319412283087072,37228.09,80.0,64,734.94,0.0197415446239654,1,36493.149999999994,"(2.256, 2.786]","(55.2, 82.8]",60-120
a073176,53.0,144.0,66.0,1,52.0,2022-04-01,0.0,4200.0,899.62,0,144,AMO,948.59,2.3213823917667105,44024.75,78.0,66,948.59,0.021546743593092523,1,43076.16,"(2.256, 2.786]","(55.2, 82.8]",60-120
a073178,32.0,144.0,69.0,1,60.0,2022-04-01,0.0,1818.0,495.93,0,144,AMO,0.0,2.279812777351044,0.0,75.0,69,0.0,,0,0.0,"(2.256, 2.786]","(55.2, 82.8]",60-120
a073186,51.0,181.0,114.0,1,48.0,2022-04-01,0.0,0.0,1436.81,0,180,AMO,1454.61,2.2836892123568973,110078.97,67.0,114,1454.61,0.013214240649235725,1,108624.36,"(2.256, 2.786]","(110.4, 138.0]",60-120
a073187,65.0,132.0,67.0,1,60.0,2022-04-01,0.0,1200.0,526.75,0,132,AMO,15000.0,2.245465061498619,26016.66,65.0,67,15000.0,0.5765536390912592,1,11016.66,"(2.181, 2.256]","(55.2, 82.8]",60-120
a073191,41.0,121.0,57.0,1,52.0,2022-04-01,0.0,0.0,437.36,0,120,AMO,588.66,2.2007034267270464,21747.39,64.0,57,588.66,0.02706807575529753,1,21158.73,"(2.181, 2.256]","(55.2, 82.8]",60-120
a073197,60.0,144.0,94.0,1,56.0,2022-04-01,0.0,2261.0,464.94,0,144,AMO,28000.0,2.182506011604226,35987.87,50.0,94,28000.0,0.7780399340110987,1,7987.870000000003,"(2.181, 2.256]","(82.8, 110.4]",36-60
a073202,48.0,180.0,128.0,1,60.0,2022-04-01,0.0,2061.0,329.62,0,180,AMO,0.0,2.1743097991625295,33134.96,52.0,128,0.0,0.0,0,33134.96,"(2.094, 2.181]","(110.4, 138.0]",36-60
a073217,57.0,121.0,83.0,1,45.0,2022-04-01,0.0,3512.0,274.59,0,120,AMO,847.41,2.122628056393105,17150.6,38.0,83,847.41,0.04940993318018029,1,16303.189999999999,"(2.094, 2.181]","(82.8, 110.4]",36-60
a073218,50.0,115.0,79.0,1,52.0,2022-04-01,0.0,2058.0,387.77,0,114,AMO,2498.35,2.1384891046141994,26639.05,36.0,79,2498.35,0.09378525135093031,1,24140.7,"(2.094, 2.181]","(55.2, 82.8]",12-36
a073230,46.0,181.0,151.0,1,45.0,2022-04-01,0.0,3140.0,542.32,0,180,AMO,9999.0,2.16614321859566,61560.16,30.0,151,9999.0,0.1624264784237078,1,51561.16,"(2.094, 2.181]","(138.0, 165.6]",12-36
a073233,40.0,145.0,117.0,1,52.0,2022-04-01,0.0,2658.0,329.89,0,144,AMO,19104.0,2.127365637782983,26320.04,28.0,117,19104.0,0.7258347631690529,1,7216.040000000001,"(2.094, 2.181]","(110.4, 138.0]",12-36
a073241,41.0,181.0,153.0,1,55.0,2022-04-01,0.0,1333.0,197.03,0,180,AMO,6600.0,2.1536945305368835,14471.75,28.0,153,6600.0,0.4560609463264636,1,7871.75,"(2.094, 2.181]","(138.0, 165.6]",12-36
a073242,49.0,300.0,275.0,1,60.0,2022-04-01,0.0,1800.0,553.93,0,300,AMO,-1483.16,1.8096299562775569,120288.43,25.0,275,-1483.16,0.0,0,121771.59,"(-1.501, 2.094]","(248.4, 276.0]",12-36
a073261,68.0,109.0,93.0,1,45.0,2022-04-01,0.0,5817.0,1327.95,0,108,AMO,1364.18,2.0804687560926385,85082.46,16.0,93,1364.18,0.01603362197096793,1,83718.28000000001,"(-1.501, 2.094]","(82.8, 110.4]",12-36
a073265,67.0,144.0,129.0,1,70.0,2022-04-01,0.0,1856.0,325.25,0,144,AMO,9000.0,2.0998830221228717,23321.36,15.0,129,9000.0,0.3859123138616273,1,14321.36,"(2.094, 2.181]","(110.4, 138.0]",12-36
a073270,74.0,97.0,86.0,1,70.0,2022-04-01,0.0,1900.0,771.15,0,96,AMO,3873.72,1.9788548421209258,51450.01,11.0,86,3873.72,0.07529094746531632,1,47576.29,"(-1.501, 2.094]","(82.8, 110.4]",0-12
a073299,44.0,120.0,40.0,1,23.0,2022-04-01,0.0,1500.0,26.34,0,119,AMO,170.0,2.3254909050882318,937.55,80.0,40,170.0,0.1813236627379873,1,767.55,"(2.256, 2.786]","(27.6, 55.2]",60-120
a073308,40.0,179.0,177.0,1,52.0,2022-04-01,0.0,3580.0,176.61,0,180,AMO,3000.0,1.8322360639528648,26575.06,2.0,177,3000.0,0.11288779780741792,1,23575.06,"(-1.501, 2.094]","(165.6, 193.2]",0-12
a073309,40.0,179.0,177.0,1,52.0,2022-04-01,0.0,3580.0,176.61,0,180,AMO,3000.0,1.8322360639528648,26575.06,2.0,177,3000.0,0.11288779780741792,1,23575.06,"(-1.501, 2.094]","(165.6, 193.2]",0-12
a073327,54.0,61.0,5.0,1,48.0,2022-04-01,0.0,2383.0,39.16,0,64,AMO,-4000.0,2.125106421437776,61.92,56.0,5,-4000.0,0.0,0,4061.92,"(2.094, 2.181]","(-0.276, 27.6]",36-60
a073356,45.0,145.0,93.0,1,46.0,2022-04-01,0.0,6000.0,36.79,0,140,AMO,959.35,2.1811507306002036,2819.6,52.0,93,959.35,0.3402432969215492,1,1860.25,"(2.181, 2.256]","(82.8, 110.4]",36-60
a073391,52.0,93.0,39.0,1,81.0,2022-04-01,0.0,831.0,31.17,0,90,AMO,100.0,2.418920936741048,1044.4,54.0,39,100.0,0.09574875526618153,1,944.4000000000001,"(2.256, 2.786]","(27.6, 55.2]",36-60
a073461,56.0,85.0,44.0,1,31.0,2022-04-01,0.0,7599.0,295.42,0,84,AMO,5000.0,2.255798466274281,9370.08,41.0,44,5000.0,0.5336133736318153,1,4370.08,"(2.181, 2.256]","(27.6, 55.2]",36-60
a073529,61.0,145.0,104.0,1,55.0,2022-04-01,0.0,1200.0,30.36,0,140,AMO,119.1,2.3254909050882318,2404.15,41.0,104,119.1,0.04953933822764802,1,2285.05,"(2.256, 2.786]","(82.8, 110.4]",36-60
a073546,39.0,84.0,52.0,1,47.0,2022-04-01,0.0,3191.0,356.08,0,84,AMO,9000.0,2.255798466274281,14625.49,32.0,52,9000.0,0.6153639980609197,1,5625.49,"(2.181, 2.256]","(27.6, 55.2]",12-36
a073571,68.0,61.0,26.0,1,70.0,2022-04-01,0.0,1743.0,172.12,0,60,AMO,500.0,2.1300207330549314,4090.13,35.0,26,500.0,0.12224550319916482,1,3590.13,"(2.094, 2.181]","(-0.276, 27.6]",12-36
a073582,73.0,78.0,44.0,1,70.0,2022-04-01,0.0,1600.0,34.54,0,72,AMO,56.0,2.3265281067558146,1187.22,34.0,44,56.0,0.04716901669446269,1,1131.22,"(2.256, 2.786]","(27.6, 55.2]",12-36
a073651,54.0,120.0,92.0,1,46.0,2022-04-01,0.0,2996.0,445.6,0,120,AMO,20000.0,2.243431180902482,21687.0,28.0,92,20000.0,0.9222114630884862,1,1687.0,"(2.181, 2.256]","(82.8, 110.4]",12-36
a073668,49.0,149.0,124.0,1,10.0,2022-04-01,0.0,289.0,116.23,0,144,AMO,5000.0,2.1811507306002036,11264.35,25.0,124,5000.0,0.4438782530727472,1,6264.35,"(2.181, 2.256]","(110.4, 138.0]",12-36
a073675,43.0,49.0,24.0,1,48.0,2022-04-01,0.0,2517.0,177.4,0,48,AMO,250.0,1.9698218474999636,3635.14,25.0,24,250.0,0.06877314216233762,1,3385.14,"(-1.501, 2.094]","(-0.276, 27.6]",12-36
a073692,29.0,121.0,72.0,1,52.0,2022-04-01,0.0,2083.0,30.77,0,94,AMO,150.0,2.2593654994071057,1699.93,49.0,72,150.0,0.08823892748524939,1,1549.93,"(2.256, 2.786]","(55.2, 82.8]",36-60
a073704,45.0,120.0,21.0,1,42.0,2022-04-01,0.0,2141.0,30.57,0,43,AMO,267.0,2.3254909050882318,587.11,99.0,21,267.0,0.4547699749621025,1,320.11,"(2.256, 2.786]","(-0.276, 27.6]",60-120
a073714,57.0,42.0,21.0,1,52.0,2022-04-01,0.0,2025.0,116.01,0,42,AMO,2000.0,1.9698218474999636,2255.67,21.0,21,2000.0,0.8866545194997495,1,255.67000000000007,"(-1.501, 2.094]","(-0.276, 27.6]",12-36
a073755,78.0,36.0,14.0,1,70.0,2022-04-01,0.0,1758.0,56.28,0,32,AMO,150.0,2.4766707603535107,684.14,22.0,14,150.0,0.21925336919343993,1,534.14,"(2.256, 2.786]","(-0.276, 27.6]",12-36
a073763,54.0,48.0,29.0,1,42.0,2022-04-01,0.0,2992.0,256.36,0,48,AMO,1300.0,1.9698218474999636,6700.22,19.0,29,1300.0,0.19402347982603554,1,5400.22,"(-1.501, 2.094]","(27.6, 55.2]",12-36
a073785,68.0,125.0,106.0,1,70.0,2022-04-01,0.0,780.0,64.6,0,120,AMO,3000.0,2.234159278580605,4127.78,19.0,106,3000.0,0.7267829196323448,1,1127.7799999999997,"(2.181, 2.256]","(82.8, 110.4]",12-36
a073787,31.0,25.0,24.0,1,52.0,2022-04-01,0.0,1450.0,63.29,1,40,AMO,0.0,2.71047884020022,1311.68,1.0,24,0.0,0.0,0,1311.68,"(2.256, 2.786]","(-0.276, 27.6]",0-12
a073846,48.0,49.0,32.0,1,52.0,2022-04-01,0.0,1966.0,116.07,0,48,AMO,3000.0,1.9698218474999636,3129.59,17.0,32,3000.0,0.9585920200409638,1,129.59000000000015,"(-1.501, 2.094]","(27.6, 55.2]",12-36
a073858,34.0,49.0,31.0,1,48.0,2022-04-01,0.0,2433.0,52.54,0,48,AMO,1100.0,2.487040002953614,1205.91,18.0,31,1100.0,0.9121742086888739,1,105.91000000000008,"(2.256, 2.786]","(27.6, 55.2]",12-36
a073867,28.0,36.0,19.0,1,48.0,2022-04-01,0.0,1719.0,192.07,0,36,AMO,1200.0,2.071242830996378,1382.56,17.0,19,1200.0,0.8679550977896077,1,182.55999999999995,"(-1.501, 2.094]","(-0.276, 27.6]",12-36
a073897,55.0,48.0,34.0,1,47.0,2022-04-01,0.0,5500.0,365.98,0,48,AMO,3000.0,1.9698218474999636,9923.28,14.0,34,3000.0,0.30231939439378913,1,6923.280000000001,"(-1.501, 2.094]","(27.6, 55.2]",12-36
a073913,48.0,37.0,23.0,1,56.0,2022-04-01,0.0,1820.0,77.29,0,36,AMO,253.88,2.71047884020022,1532.6,14.0,23,253.88,0.16565313845752316,1,1278.7199999999998,"(2.256, 2.786]","(-0.276, 27.6]",12-36
a073950,62.0,185.0,173.0,1,52.0,2022-04-01,0.0,1774.0,187.58,0,180,AMO,4500.0,2.1811507306002036,23221.3,12.0,173,4500.0,0.19378760017742333,1,18721.3,"(2.181, 2.256]","(165.6, 193.2]",0-12
a073980,39.0,61.0,49.0,1,52.0,2022-04-01,0.0,3501.0,304.71,0,60,AMO,0.0,2.049248534402984,0.0,12.0,49,0.0,,0,0.0,"(-1.501, 2.094]","(27.6, 55.2]",0-12
a073985,62.0,89.0,77.0,1,70.0,2022-04-01,0.0,1403.0,34.31,0,84,AMO,200.0,2.2601205365865074,1942.68,12.0,77,200.0,0.10295056313958037,1,1742.68,"(2.256, 2.786]","(55.2, 82.8]",0-12
a073986,68.0,96.0,25.0,1,70.0,2022-04-01,0.0,2010.0,199.51,0,30,AMO,0.0,2.195831500492036,4632.25,71.0,25,0.0,0.0,0,4632.25,"(2.181, 2.256]","(-0.276, 27.6]",60-120
a073999,56.0,43.0,2.0,1,52.0,2022-04-01,0.0,2000.0,23.19,0,13,AMO,-549.05,2.71047884020022,13.36,41.0,2,-549.05,0.0,0,562.41,"(2.256, 2.786]","(-0.276, 27.6]",36-60
a074008,24.0,60.0,49.0,1,47.0,2022-04-01,0.0,1600.0,93.68,0,60,AMO,4000.0,1.8963735918611733,4272.91,11.0,49,4000.0,0.9361301782625893,1,272.90999999999985,"(-1.501, 2.094]","(27.6, 55.2]",0-12
a074038,35.0,61.0,51.0,1,36.0,2022-04-01,0.0,1812.0,73.82,0,60,AMO,2000.0,2.144438574441063,2859.87,10.0,51,2000.0,0.6993324871410239,1,859.8699999999999,"(2.094, 2.181]","(27.6, 55.2]",0-12
a074046,29.0,73.0,59.0,1,55.0,2022-04-01,0.0,2908.0,255.59,0,66,AMO,500.0,2.1976648834841632,12847.53,14.0,59,500.0,0.038917986570181196,1,12347.53,"(2.181, 2.256]","(55.2, 82.8]",12-36
a074052,55.0,25.0,15.0,1,56.0,2022-04-01,0.0,1638.0,226.89,0,24,AMO,238.69,2.273493673461221,2963.22,10.0,15,238.69,0.0805508872105345,1,2724.5299999999997,"(2.256, 2.786]","(-0.276, 27.6]",0-12
a074060,69.0,185.0,176.0,1,70.0,2022-04-01,0.0,1816.0,94.32,0,180,AMO,-15763.92,2.195656583648641,0.0,9.0,176,-15763.92,0.0,0,15763.92,"(2.181, 2.256]","(165.6, 193.2]",0-12
a074069,64.0,37.0,28.0,1,22.0,2022-04-01,0.0,2000.0,95.74,0,36,AMO,312.0,2.4766707603535107,2308.73,9.0,28,312.0,0.13513923239183448,1,1996.73,"(2.256, 2.786]","(27.6, 55.2]",0-12
a074078,76.0,90.0,82.0,1,70.0,2022-04-01,0.0,1933.0,256.05,0,84,AMO,2500.0,2.195831500492036,15947.24,8.0,82,2500.0,0.15676693898129082,1,13447.24,"(2.181, 2.256]","(55.2, 82.8]",0-12
a074087,66.0,25.0,16.0,1,70.0,2022-04-01,0.0,3783.0,265.63,0,24,AMO,2000.0,1.797103518081168,2373.58,9.0,16,2000.0,0.8426090546769016,1,373.5799999999999,"(-1.501, 2.094]","(-0.276, 27.6]",0-12
a074092,49.0,42.0,34.0,1,21.0,2022-04-01,0.0,1279.0,164.06,0,42,AMO,3000.0,1.9698218474999636,5183.94,8.0,34,3000.0,0.5787104017407609,1,2183.9399999999996,"(-1.501, 2.094]","(27.6, 55.2]",0-12
a074094,73.0,125.0,118.0,1,70.0,2022-04-01,0.0,1364.0,45.53,0,120,AMO,3000.0,2.1955690988012226,3450.33,7.0,118,3000.0,0.8694820495430872,1,450.3299999999999,"(2.181, 2.256]","(110.4, 138.0]",0-12
a074100,63.0,61.0,52.0,1,70.0,2022-04-01,0.0,1374.0,356.67,1,60,AMO,-5000.0,2.1047656377420325,13558.86,9.0,52,-5000.0,0.0,0,18558.86,"(2.094, 2.181]","(27.6, 55.2]",0-12
a074113,40.0,12.0,1.0,1,46.0,2022-04-01,0.0,4366.0,59.58,0,9,AMO,0.0,1.4978230307949094,0.0,11.0,1,0.0,,0,0.0,"(-1.501, 2.094]","(-0.276, 27.6]",0-12
a074117,75.0,78.0,70.0,1,70.0,2022-04-01,0.0,1975.0,329.69,0,72,AMO,5688.0,1.9644894814842653,18921.08,8.0,70,5688.0,0.3006170895107467,1,13233.080000000002,"(-1.501, 2.094]","(55.2, 82.8]",0-12
a074118,46.0,185.0,179.0,1,54.0,2022-04-01,0.0,1984.0,230.69,0,180,AMO,5000.0,2.1810599287271124,24591.38,6.0,179,5000.0,0.20332327831947616,1,19591.38,"(2.181, 2.256]","(165.6, 193.2]",0-12
a074143,46.0,10.0,3.0,1,60.0,2022-04-01,0.0,2000.0,122.58,0,10,AMO,272.14,2.4581811677567225,363.6,7.0,3,272.14,0.7484598459845984,1,91.46000000000004,"(2.256, 2.786]","(-0.276, 27.6]",0-12
a074151,40.0,49.0,42.0,1,45.0,2022-04-01,0.0,3687.0,361.71,0,48,AMO,783.59,1.9698218474999636,12849.71,7.0,42,783.59,0.060981142765089646,1,12066.119999999999,"(-1.501, 2.094]","(27.6, 55.2]",0-12
a074161,46.0,37.0,31.0,1,36.0,2022-04-01,0.0,2925.0,279.99,0,36,AMO,1082.4300000000003,2.082290523203966,7649.15,6.0,31,1082.4300000000003,0.1415098409627214,1,6566.719999999999,"(-1.501, 2.094]","(27.6, 55.2]",0-12
a074163,66.0,73.0,66.0,1,56.0,2022-04-01,0.0,1672.0,199.11,0,72,AMO,3000.0,2.1959189325021997,7629.38,7.0,66,3000.0,0.39321674893634867,1,4629.38,"(2.181, 2.256]","(55.2, 82.8]",0-12
a074194,52.0,37.0,31.0,1,56.0,2022-04-01,0.0,2000.0,107.44,0,36,AMO,785.0,2.1036854835941927,2663.65,6.0,31,785.0,0.2947083888649034,1,1878.65,"(2.094, 2.181]","(27.6, 55.2]",0-12
a074195,79.0,10.0,5.0,1,70.0,2022-04-01,0.0,4240.0,127.52,0,10,AMO,212.4,2.1806979135833386,637.59,5.0,5,212.4,0.33312944054956944,1,425.19000000000005,"(2.094, 2.181]","(-0.276, 27.6]",0-12
a074205,75.0,60.0,55.0,1,70.0,2022-04-01,0.0,2240.0,422.33,0,60,AMO,1373.44,2.134880057816211,16214.59,5.0,55,1373.44,0.08470396106222852,1,14841.15,"(2.094, 2.181]","(27.6, 55.2]",0-12
a074228,60.0,85.0,80.0,1,70.0,2022-04-01,0.0,1891.0,280.95,1,84,AMO,-1600.0,2.177333148633773,17074.37,5.0,80,-1600.0,0.0,0,18674.37,"(2.094, 2.181]","(55.2, 82.8]",0-12
a074259,29.0,12.0,9.0,1,60.0,2022-04-01,0.0,1800.0,89.22,0,12,AMO,200.0,2.4581811677567225,688.69,3.0,9,200.0,0.29040642379009424,1,488.69000000000005,"(2.256, 2.786]","(-0.276, 27.6]",0-12
a074284,56.0,61.0,58.0,1,46.0,2022-04-01,0.0,4621.0,112.51,0,60,AMO,1000.0,2.1047656377420325,4835.07,3.0,58,1000.0,0.2068222383543568,1,3835.0699999999997,"(2.094, 2.181]","(55.2, 82.8]",0-12
a074293,59.0,73.0,70.0,1,55.0,2022-04-01,0.0,1786.0,271.64,0,72,AMO,0.0,2.1537908697244683,15170.85,3.0,70,0.0,0.0,0,15170.85,"(2.094, 2.181]","(55.2, 82.8]",0-12
a074302,65.0,121.0,119.0,1,42.0,2022-04-01,0.0,5058.0,473.54,0,120,AMO,1140.21,2.1832270796070894,34377.03,2.0,119,1140.21,0.03316778674597544,1,33236.82,"(2.181, 2.256]","(110.4, 138.0]",0-12
a074316,42.0,12.0,10.0,1,52.0,2022-04-01,0.0,3250.0,48.03,0,12,AMO,55.0,2.1806979135833386,480.33,2.0,10,55.0,0.11450461141298691,1,425.33,"(2.094, 2.181]","(-0.276, 27.6]",0-12
a074317,35.0,24.0,17.0,1,53.0,2022-04-01,0.0,1706.0,37.88,0,18,AMO,270.0,2.1806979135833386,601.12,7.0,17,270.0,0.4491615650785201,1,331.12,"(2.094, 2.181]","(-0.276, 27.6]",0-12
a074320,25.0,6.0,5.0,1,54.0,2022-04-01,0.0,1200.0,88.71,0,6,AMO,136.0,2.1806979135833386,354.83,1.0,5,136.0,0.38328213510695264,1,218.82999999999998,"(2.094, 2.181]","(-0.276, 27.6]",0-12
a074321,42.0,36.0,35.0,1,54.0,2022-04-01,0.0,2216.0,52.31,0,36,AMO,668.0,2.4581811677567225,1343.16,1.0,35,668.0,0.4973346436761071,1,675.1600000000001,"(2.256, 2.786]","(27.6, 55.2]",0-12
a074325,29.0,9.0,6.0,1,60.0,2022-04-01,0.0,1908.0,132.01,0,8,AMO,290.89,2.472480270288071,756.12,3.0,6,290.89,0.384714066550283,1,465.23,"(2.256, 2.786]","(-0.276, 27.6]",0-12
a074340,42.0,180.0,151.0,1,54.0,2022-04-01,0.0,3062.0,114.24,0,180,AMO,247.05,1.7949067274606152,15274.27,29.0,151,247.05,0.016174259064426648,1,15027.220000000001,"(-1.501, 2.094]","(138.0, 165.6]",12-36
a074341,54.0,60.0,33.0,1,87.0,2022-04-01,0.0,2059.0,198.95,0,60,AMO,431.61,2.213910290101821,5620.23,27.0,33,431.61,0.07679578949615942,1,5188.62,"(2.181, 2.256]","(27.6, 55.2]",12-36
a074350,24.0,61.0,41.0,1,87.0,2022-04-01,0.0,1367.0,56.77,0,60,AMO,500.0,2.2234554340212265,1960.25,20.0,41,500.0,0.255069506440505,1,1460.25,"(2.181, 2.256]","(27.6, 55.2]",12-36
